% f = 5.0 Hz  gain = 5.1678 (14.27 dB)  phase = -53.47 deg
Time[s]              Vcmd[V]              Vc[V]                Omega[rad/s]
        2.3100000000        -0.3090169944         2.1164571127         2.6242546872
        2.3150000000        -0.4539904997         2.0362746658         1.6269448238
        2.3200000000        -0.5877852523         1.9603434247         0.7626096089
        2.3250000000        -0.7071067812         1.8909394940         0.0312490424
        2.3300000000        -0.8090169944         1.8303119743        -0.3011875787
        2.3350000000        -0.8910065242         1.7805733430         0.2307110151
        2.3400000000        -0.9510565163         1.7435705858         0.0312490424
        2.3450000000        -0.9876883406         1.7207502444        -3.2266298447
        2.3500000000        -1.0000000000         1.7130372892        -3.2266298447
        2.3550000000        -0.9876883406         1.7207502444        -2.4287819540
        2.3600000000        -0.9510565163         1.7435705858        -4.4234016808
        2.3650000000        -0.8910065242         1.7805733430        -4.1574523839
        2.3700000000        -0.8090169944         1.8303119743        -3.1601425205
        2.3750000000        -0.7071067812         1.8909394940        -4.6228636535
        2.3800000000        -0.5877852523         1.9603434247        -3.9579904112
        2.3850000000        -0.4539904997         2.0362746658        -3.4925791416
        2.3900000000        -0.3090169944         2.1164571127        -4.6893509777
        2.3950000000        -0.1564344650         2.1986723655        -3.5590664659
        2.4000000000        -0.0000000000         2.5000000000        -3.4260918174
        2.4050000000         0.1564344650         2.7996400357        -3.8915030870
        2.4100000000         0.3090169944         2.8793414515        -2.4952692782
        2.4150000000         0.4539904997         2.9571327047        -1.4314720906
        2.4200000000         0.5877852523         3.0308591817        -0.4341622272
        2.4250000000         0.7071067812         3.0983027394         0.7626096089
        2.4300000000         0.8090169944         3.1572639000         0.0312490424
        2.4350000000         0.8910065242         3.2056697258        -0.1017256061
        2.4400000000         0.9510565163         3.2417021085         0.2307110151
        2.4450000000         0.9876883406         3.2639333772         1.1615335542
        2.4500000000         1.0000000000         3.2714488936         4.7518490625
        2.4550000000         0.9876883406         3.2639333772         2.6242546872
        2.4600000000         0.9510565163         3.2417021085         3.3556152537
        2.4650000000         0.8910065242         3.2056697258         4.2199504687
        2.4700000000         0.8090169944         3.1572639000         3.8875138475
        2.4750000000         0.7071067812         3.0983027394         3.8875138475
        2.4800000000         0.5877852523         3.0308591817         4.5523870898
        2.4850000000         0.4539904997         2.9571327047         3.5550772264
        2.4900000000         0.3090169944         2.8793414515         4.3529251171
        2.4950000000         0.1564344650         2.7996400357         3.8210265233
        2.5000000000         0.0000000000         2.5000000000         3.6880518749
        2.5050000000        -0.1564344650         2.1986723655         3.2226406053
        2.5100000000        -0.3090169944         2.1164571127         2.8902039841
        2.5150000000        -0.4539904997         2.0362746658         1.6934321481
        2.5200000000        -0.5877852523         1.9603434247         1.2280208785
        2.5250000000        -0.7071067812         1.8909394940         0.3636856635
        2.5300000000        -0.8090169944         1.8303119743        -0.5671368757
        2.5350000000        -0.8910065242         1.7805733430        -0.0352382818
        2.5400000000        -0.9510565163         1.7435705858        -0.1017256061
        2.5450000000        -0.9876883406         1.7207502444        -3.7585284385
        2.5500000000        -1.0000000000         1.7130372892        -3.2266298447
        2.5550000000        -0.9876883406         1.7207502444        -2.4952692782
        2.5600000000        -0.9510565163         1.7435705858        -4.4234016808
        2.5650000000        -0.8910065242         1.7805733430        -4.0909650597
        2.5700000000        -0.8090169944         1.8303119743        -3.4260918174
        2.5750000000        -0.7071067812         1.8909394940        -4.8223256262
        2.5800000000        -0.5877852523         1.9603434247        -3.8915030870
        2.5850000000        -0.4539904997         2.0362746658        -3.6255537901
        2.5900000000        -0.3090169944         2.1164571127        -4.7558383019
        2.5950000000        -0.1564344650         2.1986723655        -3.5590664659
        2.6000000000        -0.0000000000         2.5000000000        -3.4260918174
        2.6050000000         0.1564344650         2.7996400357        -3.8250157628
        2.6100000000         0.3090169944         2.8793414515        -2.6947312509
        2.6150000000         0.4539904997         2.9571327047        -1.4979594148
        2.6200000000         0.5877852523         3.0308591817        -0.5671368757
        2.6250000000         0.7071067812         3.0983027394         0.4966603120
        2.6300000000         0.8090169944         3.1572639000         0.1642236908
        2.6350000000         0.8910065242         3.2056697258        -0.0352382818
        2.6400000000         0.9510565163         3.2417021085         0.2307110151
        2.6450000000         0.9876883406         3.2639333772         1.2945082027
        2.6500000000         1.0000000000         3.2714488936         4.3529251171
        2.6550000000         0.9876883406         3.2639333772         2.2918180661
        2.6600000000         0.9510565163         3.2417021085         3.3556152537
        2.6650000000         0.8910065242         3.2056697258         4.2199504687
        2.6700000000         0.8090169944         3.1572639000         3.8210265233
        2.6750000000         0.7071067812         3.0983027394         3.9540011718
        2.6800000000         0.5877852523         3.0308591817         4.6853617383
        2.6850000000         0.4539904997         2.9571327047         3.7545391991
        2.6900000000         0.3090169944         2.8793414515         4.2199504687
        2.6950000000         0.1564344650         2.7996400357         3.8875138475
        2.7000000000         0.0000000000         2.5000000000         3.4221025779
        2.7050000000        -0.1564344650         2.1986723655         3.2891279295
        2.7100000000        -0.3090169944         2.1164571127         3.0896659568
        2.7150000000        -0.4539904997         2.0362746658         1.8264067965
        2.7200000000        -0.5877852523         1.9603434247         1.0285589058
        2.7250000000        -0.7071067812         1.8909394940         0.3636856635
        2.7300000000        -0.8090169944         1.8303119743        -0.5671368757
        2.7350000000        -0.8910065242         1.7805733430         0.0977363666
        2.7400000000        -0.9510565163         1.7435705858         0.2307110151
        2.7450000000        -0.9876883406         1.7207502444        -3.7585284385
        2.7500000000        -1.0000000000         1.7130372892        -2.6947312509
        2.7550000000        -0.9876883406         1.7207502444        -3.0271678720
        2.7600000000        -0.9510565163         1.7435705858        -4.0244777354
        2.7650000000        -0.8910065242         1.7805733430        -4.0909650597
        2.7700000000        -0.8090169944         1.8303119743        -3.6255537901
        2.7750000000        -0.7071067812         1.8909394940        -4.7558383019
        2.7800000000        -0.5877852523         1.9603434247        -3.9579904112
        2.7850000000        -0.4539904997         2.0362746658        -4.0909650597
        2.7900000000        -0.3090169944         2.1164571127        -4.2904270323
        2.7950000000        -0.1564344650         2.1986723655        -3.6255537901
        2.8000000000        -0.0000000000         2.5000000000        -3.3596044932
        2.8050000000         0.1564344650         2.7996400357        -3.6920411143
        2.8100000000         0.3090169944         2.8793414515        -3.0271678720
        2.8150000000         0.4539904997         2.9571327047        -1.8968833602
        2.8200000000         0.5877852523         3.0308591817        -0.9660608210
        2.8250000000         0.7071067812         3.0983027394         0.2307110151
        2.8300000000         0.8090169944         3.1572639000         0.0312490424
        2.8350000000         0.8910065242         3.2056697258         0.2971983393
        2.8400000000         0.9510565163         3.2417021085        -0.0352382818
        2.8450000000         0.9876883406         3.2639333772         2.0923560934
        2.8500000000         1.0000000000         3.2714488936         4.2864377929
        2.8550000000         0.9876883406         3.2639333772         2.1588434176
        2.8600000000         0.9510565163         3.2417021085         3.8210265233
        2.8650000000         0.8910065242         3.2056697258         3.9540011718
        2.8700000000         0.8090169944         3.1572639000         3.6880518749
        2.8750000000         0.7071067812         3.0983027394         4.0204884960
        2.8800000000         0.5877852523         3.0308591817         4.2199504687
        2.8850000000         0.4539904997         2.9571327047         3.7545391991
        2.8900000000         0.3090169944         2.8793414515         4.0204884960
        2.8950000000         0.1564344650         2.7996400357         3.8210265233
        2.9000000000         0.0000000000         2.5000000000         3.6215645506
        2.9050000000        -0.1564344650         2.1986723655         3.1561532810
        2.9100000000        -0.3090169944         2.1164571127         2.9566913084
        2.9150000000        -0.4539904997         2.0362746658         1.7599194723
        2.9200000000        -0.5877852523         1.9603434247         1.0285589058
        2.9250000000        -0.7071067812         1.8909394940         0.2307110151
        2.9300000000        -0.8090169944         1.8303119743        -0.3011875787
        2.9350000000        -0.8910065242         1.7805733430        -0.0352382818
        2.9400000000        -0.9510565163         1.7435705858        -0.1017256061
        2.9450000000        -0.9876883406         1.7207502444        -3.9579904112
        2.9500000000        -1.0000000000         1.7130372892        -2.8277058994
        2.9550000000        -0.9876883406         1.7207502444        -2.6947312509
        2.9600000000        -0.9510565163         1.7435705858        -4.3569143566
        2.9650000000        -0.8910065242         1.7805733430        -3.8250157628
        2.9700000000        -0.8090169944         1.8303119743        -3.3596044932
        2.9750000000        -0.7071067812         1.8909394940        -4.6228636535
        2.9800000000        -0.5877852523         1.9603434247        -3.7585284385
        2.9850000000        -0.4539904997         2.0362746658        -3.8915030870
        2.9900000000        -0.3090169944         2.1164571127        -4.5563763293
        2.9950000000        -0.1564344650         2.1986723655        -3.6255537901
        3.0000000000        -0.0000000000         2.5000000000        -3.4260918174
        3.0050000000         0.1564344650         2.7996400357        -3.4925791416
        3.0100000000         0.3090169944         2.8793414515        -2.8277058994
        3.0150000000         0.4539904997         2.9571327047        -1.6974213875
        3.0200000000         0.5877852523         3.0308591817        -0.5671368757
        3.0250000000         0.7071067812         3.0983027394         0.4966603120
        3.0300000000         0.8090169944         3.1572639000        -0.0352382818
        3.0350000000         0.8910065242         3.2056697258        -0.1682129303
        3.0400000000         0.9510565163         3.2417021085         0.3636856635
        3.0450000000         0.9876883406         3.2639333772         1.6934321481
        3.0500000000         1.0000000000         3.2714488936         4.3529251171
        3.0550000000         0.9876883406         3.2639333772         2.3583053903
        3.0600000000         0.9510565163         3.2417021085         3.1561532810
        3.0650000000         0.8910065242         3.2056697258         4.4194124413
        3.0700000000         0.8090169944         3.1572639000         3.9540011718
        3.0750000000         0.7071067812         3.0983027394         3.8210265233
        3.0800000000         0.5877852523         3.0308591817         4.4858997656
        3.0850000000         0.4539904997         2.9571327047         3.6880518749
        3.0900000000         0.3090169944         2.8793414515         4.0204884960
        3.0950000000         0.1564344650         2.7996400357         3.8210265233
        3.1000000000         0.0000000000         2.5000000000         3.6880518749
        3.1050000000        -0.1564344650         2.1986723655         3.4221025779
        3.1100000000        -0.3090169944         2.1164571127         2.7572293357
        3.1150000000        -0.4539904997         2.0362746658         1.8928941207
        3.1200000000        -0.5877852523         1.9603434247         0.9620715816
        3.1250000000        -0.7071067812         1.8909394940         0.4966603120
        3.1300000000        -0.8090169944         1.8303119743        -0.5006495514
        3.1350000000        -0.8910065242         1.7805733430         0.2971983393
        3.1400000000        -0.9510565163         1.7435705858         0.0312490424
        3.1450000000        -0.9876883406         1.7207502444        -4.0909650597
        3.1500000000        -1.0000000000         1.7130372892        -2.7612185751
        3.1550000000        -0.9876883406         1.7207502444        -2.8277058994
        3.1600000000        -0.9510565163         1.7435705858        -4.3569143566
        3.1650000000        -0.8910065242         1.7805733430        -3.7585284385
        3.1700000000        -0.8090169944         1.8303119743        -3.3596044932
        3.1750000000        -0.7071067812         1.8909394940        -4.7558383019
        3.1800000000        -0.5877852523         1.9603434247        -3.4925791416
        3.1850000000        -0.4539904997         2.0362746658        -3.8915030870
        3.1900000000        -0.3090169944         2.1164571127        -4.2904270323
        3.1950000000        -0.1564344650         2.1986723655        -3.5590664659
        3.2000000000        -0.0000000000         2.5000000000        -3.4925791416
        3.2050000000         0.1564344650         2.7996400357        -3.2931171689
        3.2100000000         0.3090169944         2.8793414515        -2.9606805478
        3.2150000000         0.4539904997         2.9571327047        -1.8968833602
        3.2200000000         0.5877852523         3.0308591817        -0.5006495514
        3.2250000000         0.7071067812         3.0983027394         0.4301729877
        3.2300000000         0.8090169944         3.1572639000         0.1642236908
        3.2350000000         0.8910065242         3.2056697258        -0.1017256061
        3.2400000000         0.9510565163         3.2417021085         0.2307110151
        3.2450000000         0.9876883406         3.2639333772         0.0977363666
        3.2500000000         1.0000000000         3.2714488936         4.4858997656
        3.2550000000         0.9876883406         3.2639333772         2.9566913084
        3.2600000000         0.9510565163         3.2417021085         2.6242546872
        3.2650000000         0.8910065242         3.2056697258         4.3529251171
        3.2700000000         0.8090169944         3.1572639000         4.1534631444
        3.2750000000         0.7071067812         3.0983027394         3.4885899022
        3.2800000000         0.5877852523         3.0308591817         4.4858997656
        3.2850000000         0.4539904997         2.9571327047         3.9540011718
        3.2900000000         0.3090169944         2.8793414515         3.7545391991
        3.2950000000         0.1564344650         2.7996400357         4.1534631444
        3.3000000000         0.0000000000         2.5000000000         3.5550772264
        3.3050000000        -0.1564344650         2.1986723655         3.2891279295
        3.3100000000        -0.3090169944         2.1164571127         2.8237166599
        3.3150000000        -0.4539904997         2.0362746658         1.5604574996
        3.3200000000        -0.5877852523         1.9603434247         0.6961222847
        3.3250000000        -0.7071067812         1.8909394940        -0.1017256061
        3.3300000000        -0.8090169944         1.8303119743        -0.1017256061
        3.3350000000        -0.8910065242         1.7805733430         0.0977363666
        3.3400000000        -0.9510565163         1.7435705858         0.0312490424
        3.3450000000        -0.9876883406         1.7207502444        -2.1628326571
        3.3500000000        -1.0000000000         1.7130372892        -3.8915030870
        3.3550000000        -0.9876883406         1.7207502444        -2.2958073055
        3.3600000000        -0.9510565163         1.7435705858        -4.1574523839
        3.3650000000        -0.8910065242         1.7805733430        -4.0909650597
        3.3700000000        -0.8090169944         1.8303119743        -3.2931171689
        3.3750000000        -0.7071067812         1.8909394940        -4.8888129504
        3.3800000000        -0.5877852523         1.9603434247        -3.9579904112
        3.3850000000        -0.4539904997         2.0362746658        -3.5590664659
        3.3900000000        -0.3090169944         2.1164571127        -4.5563763293
        3.3950000000        -0.1564344650         2.1986723655        -3.2931171689
        3.4000000000        -0.0000000000         2.5000000000        -3.4260918174
        3.4050000000         0.1564344650         2.7996400357        -3.7585284385
        3.4100000000         0.3090169944         2.8793414515        -2.4287819540
        3.4150000000         0.4539904997         2.9571327047        -1.2984974421
        3.4200000000         0.5877852523         3.0308591817        -0.3011875787
        3.4250000000         0.7071067812         3.0983027394         0.4966603120
        3.4300000000         0.8090169944         3.1572639000        -0.1017256061
        3.4350000000         0.8910065242         3.2056697258        -0.3011875787
        3.4400000000         0.9510565163         3.2417021085         0.2307110151
        3.4450000000         0.9876883406         3.2639333772         0.8290969331
        3.4500000000         1.0000000000         3.2714488936         4.8183363867
        3.4550000000         0.9876883406         3.2639333772         2.7572293357
        3.4600000000         0.9510565163         3.2417021085         3.1561532810
        3.4650000000         0.8910065242         3.2056697258         4.5523870898
        3.4700000000         0.8090169944         3.1572639000         3.8875138475
        3.4750000000         0.7071067812         3.0983027394         3.8875138475
        3.4800000000         0.5877852523         3.0308591817         4.4194124413
        3.4850000000         0.4539904997         2.9571327047         3.8210265233
        3.4900000000         0.3090169944         2.8793414515         4.0869758202
        3.4950000000         0.1564344650         2.7996400357         4.2199504687
        3.5000000000         0.0000000000         2.5000000000         3.6880518749
        3.5050000000        -0.1564344650         2.1986723655         3.3556152537
        3.5100000000        -0.3090169944         2.1164571127         2.8237166599
        3.5150000000        -0.4539904997         2.0362746658         2.0923560934
        3.5200000000        -0.5877852523         1.9603434247         1.0285589058
        3.5250000000        -0.7071067812         1.8909394940         0.2971983393
        3.5300000000        -0.8090169944         1.8303119743        -0.3011875787
        3.5350000000        -0.8910065242         1.7805733430         0.2307110151
        3.5400000000        -0.9510565163         1.7435705858         0.2307110151
        3.5450000000        -0.9876883406         1.7207502444        -3.6255537901
        3.5500000000        -1.0000000000         1.7130372892        -3.1601425205
        3.5550000000        -0.9876883406         1.7207502444        -2.2958073055
        3.5600000000        -0.9510565163         1.7435705858        -4.4898890050
        3.5650000000        -0.8910065242         1.7805733430        -3.8915030870
        3.5700000000        -0.8090169944         1.8303119743        -3.3596044932
        3.5750000000        -0.7071067812         1.8909394940        -4.6228636535
        3.5800000000        -0.5877852523         1.9603434247        -3.6920411143
        3.5850000000        -0.4539904997         2.0362746658        -3.6920411143
        3.5900000000        -0.3090169944         2.1164571127        -4.7558383019
        3.5950000000        -0.1564344650         2.1986723655        -3.4925791416
        3.6000000000        -0.0000000000         2.5000000000        -3.4925791416
        3.6050000000         0.1564344650         2.7996400357        -3.5590664659
        3.6100000000         0.3090169944         2.8793414515        -2.5617566025
        3.6150000000         0.4539904997         2.9571327047        -1.3649847664
        3.6200000000         0.5877852523         3.0308591817        -0.5006495514
        3.6250000000         0.7071067812         3.0983027394         0.4301729877
        3.6300000000         0.8090169944         3.1572639000        -0.1017256061
        3.6350000000         0.8910065242         3.2056697258        -0.0352382818
        3.6400000000         0.9510565163         3.2417021085        -0.0352382818
        3.6450000000         0.9876883406         3.2639333772         1.8928941207
        3.6500000000         1.0000000000         3.2714488936         3.9540011718
        3.6550000000         0.9876883406         3.2639333772         2.4912800388
        3.6600000000         0.9510565163         3.2417021085         3.6215645506
        3.6650000000         0.8910065242         3.2056697258         4.6188744140
        3.6700000000         0.8090169944         3.1572639000         3.8210265233
        3.6750000000         0.7071067812         3.0983027394         3.8210265233
        3.6800000000         0.5877852523         3.0308591817         4.4858997656
        3.6850000000         0.4539904997         2.9571327047         3.8875138475
        3.6900000000         0.3090169944         2.8793414515         3.9540011718
        3.6950000000         0.1564344650         2.7996400357         4.0204884960
        3.7000000000         0.0000000000         2.5000000000         3.3556152537
        3.7050000000        -0.1564344650         2.1986723655         3.3556152537
        3.7100000000        -0.3090169944         2.1164571127         2.8902039841
        3.7150000000        -0.4539904997         2.0362746658         1.9593814450
        3.7200000000        -0.5877852523         1.9603434247         1.1615335542
        3.7250000000        -0.7071067812         1.8909394940         0.4301729877
        3.7300000000        -0.8090169944         1.8303119743        -0.1682129303
        3.7350000000        -0.8910065242         1.7805733430         0.2307110151
        3.7400000000        -0.9510565163         1.7435705858         0.2307110151
        3.7450000000        -0.9876883406         1.7207502444        -3.9579904112
        3.7500000000        -1.0000000000         1.7130372892        -2.7612185751
        3.7550000000        -0.9876883406         1.7207502444        -2.5617566025
        3.7600000000        -0.9510565163         1.7435705858        -4.2904270323
        3.7650000000        -0.8910065242         1.7805733430        -4.1574523839
        3.7700000000        -0.8090169944         1.8303119743        -3.5590664659
        3.7750000000        -0.7071067812         1.8909394940        -4.4234016808
        3.7800000000        -0.5877852523         1.9603434247        -3.7585284385
        3.7850000000        -0.4539904997         2.0362746658        -3.9579904112
        3.7900000000        -0.3090169944         2.1164571127        -4.2904270323
        3.7950000000        -0.1564344650         2.1986723655        -3.8250157628
        3.8000000000        -0.0000000000         2.5000000000        -3.4925791416
        3.8050000000         0.1564344650         2.7996400357        -3.4260918174
        3.8100000000         0.3090169944         2.8793414515        -2.5617566025
        3.8150000000         0.4539904997         2.9571327047        -1.9633706844
        3.8200000000         0.5877852523         3.0308591817        -0.8330861726
        3.8250000000         0.7071067812         3.0983027394         0.4966603120
        3.8300000000         0.8090169944         3.1572639000         0.3636856635
        3.8350000000         0.8910065242         3.2056697258        -0.2347002545
        3.8400000000         0.9510565163         3.2417021085         0.0977363666
        3.8450000000         0.9876883406         3.2639333772         2.8237166599
        3.8500000000         1.0000000000         3.2714488936         3.4885899022
        3.8550000000         0.9876883406         3.2639333772         2.0923560934
        3.8600000000         0.9510565163         3.2417021085         3.9540011718
        3.8650000000         0.8910065242         3.2056697258         3.9540011718
        3.8700000000         0.8090169944         3.1572639000         3.6215645506
        3.8750000000         0.7071067812         3.0983027394         4.2864377929
        3.8800000000         0.5877852523         3.0308591817         4.4858997656
        3.8850000000         0.4539904997         2.9571327047         3.7545391991
        3.8900000000         0.3090169944         2.8793414515         4.4194124413
        3.8950000000         0.1564344650         2.7996400357         3.7545391991
        3.9000000000         0.0000000000         2.5000000000         3.3556152537
        3.9050000000        -0.1564344650         2.1986723655         3.2226406053
        3.9100000000        -0.3090169944         2.1164571127         2.7572293357
        3.9150000000        -0.4539904997         2.0362746658         2.0923560934
        3.9200000000        -0.5877852523         1.9603434247         1.0950462300
        3.9250000000        -0.7071067812         1.8909394940         0.0977363666
        3.9300000000        -0.8090169944         1.8303119743        -0.1682129303
        3.9350000000        -0.8910065242         1.7805733430         0.0977363666
        3.9400000000        -0.9510565163         1.7435705858        -0.0352382818
        3.9450000000        -0.9876883406         1.7207502444        -4.0909650597
        3.9500000000        -1.0000000000         1.7130372892        -2.4952692782
        3.9550000000        -0.9876883406         1.7207502444        -2.8941932236
        3.9600000000        -0.9510565163         1.7435705858        -4.2904270323
        3.9650000000        -0.8910065242         1.7805733430        -3.9579904112
        3.9700000000        -0.8090169944         1.8303119743        -3.7585284385
        3.9750000000        -0.7071067812         1.8909394940        -4.4234016808
        3.9800000000        -0.5877852523         1.9603434247        -3.8915030870
        3.9850000000        -0.4539904997         2.0362746658        -4.0909650597
        3.9900000000        -0.3090169944         2.1164571127        -4.1574523839
        3.9950000000        -0.1564344650         2.1986723655        -3.8250157628
