% f = 5.00 Hz  gain = 4.6402 (13.33 dB)  phase = -51.80 deg
Time[s]              Vcmd[V]              Vc[V]                Omega[rad/s]
        1.8650000000         0.4009529359         2.9284294187         1.8988779799
        1.8700000000         0.3640576475         2.9086297912         2.5637512222
        1.8750000000         0.3181980515         2.8842064975         2.0318526284
        1.8800000000         0.2645033635         2.8558673735         1.8988779799
        1.8850000000         0.2042957249         2.8244110660         2.2978019253
        1.8900000000         0.1390576475         2.7906968452         1.8323906557
        1.8950000000         0.0703955093         2.7556154521         1.6994160072
        1.9000000000         0.0000000000         2.5000000000         1.7659033315
        1.9050000000        -0.0703955093         2.2441114734         1.6329286830
        1.9100000000        -0.1390576475         2.2079014512         0.9680554407
        1.9150000000        -0.2042957249         2.1731134099         0.5026441712
        1.9200000000        -0.2645033635         2.1406650812        -0.3616910438
        1.9250000000        -0.3181980515         2.1114406643        -0.3616910438
        1.9300000000        -0.3640576475         2.0862609917        -0.0292544227
        1.9350000000        -0.4009529359         2.0658527630        -0.0292544227
        1.9400000000        -0.4279754323         2.0508187278         0.1702075500
        1.9450000000        -0.4444597533         2.0416110468        -0.0292544227
        1.9500000000        -0.4500000000         2.0385101387        -2.5557727433
        1.9550000000        -0.4444597533         2.0416110468        -1.6914375283
        1.9600000000        -0.4279754323         2.0508187278        -1.0265642861
        1.9650000000        -0.4009529359         2.0658527630        -2.2898234464
        1.9700000000        -0.3640576475         2.0862609917        -2.4892854190
        1.9750000000        -0.3181980515         2.1114406643        -1.9573868252
        1.9800000000        -0.2645033635         2.1406650812        -2.1568487979
        1.9850000000        -0.2042957249         2.1731134099        -2.4892854190
        1.9900000000        -0.1390576475         2.2079014512        -1.9573868252
        1.9950000000        -0.0703955093         2.2441114734        -2.4227980948
        2.0000000000        -0.0000000000         2.5000000000        -1.9573868252
        2.0050000000         0.0703955093         2.7556154521        -1.4919755556
        2.0100000000         0.1390576475         2.7906968452        -1.1595389345
        2.0150000000         0.2042957249         2.8244110660        -0.5611530165
        2.0200000000         0.2645033635         2.8558673735         0.3031821985
        2.0250000000         0.3181980515         2.8842064975         0.2366948742
        2.0300000000         0.3640576475         2.9086297912        -0.0292544227
        2.0350000000         0.4009529359         2.9284294187        -0.1622290711
        2.0400000000         0.4279754323         2.9430177178        -0.0292544227
        2.0450000000         0.4444597533         2.9519535104         0.1037202258
        2.0500000000         0.4500000000         2.9549630443         1.0345427650
        2.0550000000         0.4444597533         2.9519535104         2.4972638980
        2.0600000000         0.4279754323         2.9430177178         1.4999540346
        2.0650000000         0.4009529359         2.9284294187         1.7659033315
        2.0700000000         0.3640576475         2.9086297912         2.0983399526
        2.0750000000         0.3181980515         2.8842064975         2.2978019253
        2.0800000000         0.2645033635         2.8558673735         1.7659033315
        2.0850000000         0.2042957249         2.8244110660         2.2978019253
        2.0900000000         0.1390576475         2.7906968452         1.8323906557
        2.0950000000         0.0703955093         2.7556154521         1.8323906557
        2.1000000000         0.0000000000         2.5000000000         1.7659033315
        2.1050000000        -0.0703955093         2.2441114734         1.5664413588
        2.1100000000        -0.1390576475         2.2079014512         1.1010300892
        2.1150000000        -0.2042957249         2.1731134099         0.1037202258
        2.1200000000        -0.2645033635         2.1406650812        -0.4281783680
        2.1250000000        -0.3181980515         2.1114406643         0.1702075500
        2.1300000000        -0.3640576475         2.0862609917         0.4361568469
        2.1350000000        -0.4009529359         2.0658527630        -0.0292544227
        2.1400000000        -0.4279754323         2.0508187278         0.0372329016
        2.1450000000        -0.4444597533         2.0416110468         0.1037202258
        2.1500000000        -0.4500000000         2.0385101387        -2.9546966886
        2.1550000000        -0.4444597533         2.0416110468        -1.8244121768
        2.1600000000        -0.4279754323         2.0508187278        -1.3590009072
        2.1650000000        -0.4009529359         2.0658527630        -2.2233361221
        2.1700000000        -0.3640576475         2.0862609917        -2.6887473917
        2.1750000000        -0.3181980515         2.1114406643        -1.9573868252
        2.1800000000        -0.2645033635         2.1406650812        -2.4227980948
        2.1850000000        -0.2042957249         2.1731134099        -2.1568487979
        2.1900000000        -0.1390576475         2.2079014512        -2.0238741495
        2.1950000000        -0.0703955093         2.2441114734        -2.1568487979
        2.2000000000        -0.0000000000         2.5000000000        -1.7579248526
        2.2050000000         0.0703955093         2.7556154521        -1.6249502041
        2.2100000000         0.1390576475         2.7906968452        -1.6914375283
        2.2150000000         0.2042957249         2.8244110660        -1.0265642861
        2.2200000000         0.2645033635         2.8558673735         0.0372329016
        2.2250000000         0.3181980515         2.8842064975         0.1037202258
        2.2300000000         0.3640576475         2.9086297912        -0.0957417469
        2.2350000000         0.4009529359         2.9284294187        -0.2952037196
        2.2400000000         0.4279754323         2.9430177178        -0.0292544227
        2.2450000000         0.4444597533         2.9519535104        -0.0957417469
        2.2500000000         0.4500000000         2.9549630443         0.3031821985
        2.2550000000         0.4444597533         2.9519535104         2.6967258706
        2.2600000000         0.4279754323         2.9430177178         1.3669793861
        2.2650000000         0.4009529359         2.9284294187         1.7659033315
        2.2700000000         0.3640576475         2.9086297912         1.9653653041
        2.2750000000         0.3181980515         2.8842064975         1.9653653041
        2.2800000000         0.2645033635         2.8558673735         1.6994160072
        2.2850000000         0.2042957249         2.8244110660         2.4307765737
        2.2900000000         0.1390576475         2.7906968452         1.8988779799
        2.2950000000         0.0703955093         2.7556154521         1.8988779799
        2.3000000000         0.0000000000         2.5000000000         2.0318526284
        2.3050000000        -0.0703955093         2.2441114734         1.6329286830
