% K_lin=8.333100  p_cw=[-3.862900 39.921500 -80.250500]  p_ccw=[3.553400 1.935700 -22.689000]
Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]
        0.0000000000         1.7105183000         0.2654663412         2.8535097754         1.4067521537         2.5772480400
        0.0000000000         1.7154435000         0.2662121518         2.8538574724         1.4169614611         2.5925593047
        0.0000000000         1.7204461000         0.2669695199         2.8542106110         1.4041998268         2.5951111822
        0.0000000000         1.7254821000         0.2677317780         2.8545660841         1.4246184417         2.6129743244
        0.0000000000         1.7305554000         0.2684995125         2.8549241664         1.4144091342         2.6155262019
        0.0000000000         1.7354259000         0.2692363972         2.8552679120         1.4118568074         2.6257337117
        0.0000000000         1.7404991000         0.2700037820         2.8556259398         1.4220661148         2.6359412215
        0.0000000000         1.7455053000         0.2707608640         2.8559792151         1.4067521537         2.6333893441
        0.0000000000         1.7505091000         0.2715174158         2.8563322969         1.4169614611         2.6384930990
        0.0000000000         1.7553975000         0.2722563577         2.8566772123         1.4220661148         2.6538043638
        0.0000000000         1.7603968000         0.2730118974         2.8570299283         1.4144091342         2.6640118736
        0.0000000000         1.7653975000         0.2737674803         2.8573827184         1.4169614611         2.6691156285
        0.0000000000         1.7703864000         0.2745211119         2.8577346510         1.4169614611         2.6793231383
        0.0000000000         1.7754631000         0.2752878337         2.8580927516         1.4118568074         2.6793231383
        0.0000000000         1.7803889000         0.2760315981         2.8584401828         1.4144091342         2.6946344031
        0.0000000000         1.7853939000         0.2767871519         2.8587931748         1.4144091342         2.6971862806
        0.0000000000         1.7903897000         0.2775411463         2.8591454920         1.4220661148         2.7150494228
        0.0000000000         1.7954280000         0.2783013819         2.8595007800         1.4195137880         2.7176013002
        0.0000000000         1.8004323000         0.2790563146         2.8598536439         1.4271707685         2.7278088101
        0.0000000000         1.8053940000         0.2798046507         2.8602034777         1.4093044805         2.7303606875
        0.0000000000         1.8103880000         0.2805576866         2.8605555621         1.4271707685         2.7482238297
        0.0000000000         1.8153958000         0.2813126301         2.8609085924         1.4144091342         2.7456719523
        0.0000000000         1.8203865000         0.2820648225         2.8612603900         1.4246184417         2.7660869720
        0.0000000000         1.8254744000         0.2828314864         2.8616190110         1.4297230954         2.7737426043
        0.0000000000         1.8303928000         0.2835724376         2.8619656575         1.4220661148         2.7762944818
        0.0000000000         1.8354283000         0.2843308545         2.8623205292         1.4271707685         2.7916057465
        0.0000000000         1.8404121000         0.2850813094         2.8626717291         1.4169614611         2.7865019916
        0.0000000000         1.8454713000         0.2858429393         2.8630282134         1.4271707685         2.8043651338
        0.0000000000         1.8504877000         0.2865979477         2.8633816530         1.4220661148         2.8120207662
        0.0000000000         1.8554804000         0.2873492123         2.8637333938         1.4246184417         2.8196763986
        0.0000000000         1.8664453000         0.2889985087         2.8645057800         1.4271707685         2.8349876633
        0.0000000000         1.8679588000         0.2892260961         2.8646123824         1.4220661148         2.8400914183
        0.0000000000         1.8704006000         0.2895932389         2.8647843632         1.4322754222         2.8528508056
        0.0000000000         1.8755005000         0.2903599094         2.8651435364         1.4246184417         2.8477470506
        0.0000000000         1.8803894000         0.2910946853         2.8654878199         1.4373800759         2.8630583154
        0.0000000000         1.8854401000         0.2918535986         2.8658434673         1.4220661148         2.8681620703
        0.0000000000         1.8903981000         0.2925984042         2.8661925569         1.4246184417         2.8834733351
        0.0000000000         1.8953939000         0.2933487087         2.8665442773         1.4220661148         2.8809214576
        0.0000000000         1.9003898000         0.2940988475         2.8668959739         1.4322754222         2.9064402322
        0.0000000000         1.9054091000         0.2948523176         2.8672492864         1.4246184417         2.9038883547
        0.0000000000         1.9103914000         0.2956000521         2.8675999631         1.4297230954         2.9191996195
        0.0000000000         1.9153948000         0.2963507710         2.8679520932         1.4271707685         2.9243033744
        0.0000000000         1.9203970000         0.2971011269         2.8683041070         1.4220661148         2.9345108842
        0.0000000000         1.9253969000         0.2978509545         2.8686559268         1.4271707685         2.9370627617
        0.0000000000         1.9303913000         0.2985997739         2.8690073272         1.4271707685         2.9523740265
        0.0000000000         1.9353944000         0.2993497134         2.8693593072         1.4246184417         2.9625815363
        0.0000000000         1.9403996000         0.3000997827         2.8697114020         1.4246184417         2.9702371687
        0.0000000000         1.9453964000         0.3008484081         2.8700628728         1.4220661148         2.9727890461
        0.0000000000         1.9503882000         0.3015960994         2.8704139588         1.4271707685         2.9829965560
        0.0000000000         1.9553938000         0.3023456715         2.8707659817         1.4144091342         2.9855484334
        0.0000000000         1.9603941000         0.3030942633         2.8711175982         1.4322754222         3.0034115756
        0.0000000000         1.9654317000         0.3038482502         2.8714718032         1.4271707685         3.0059634531
        0.0000000000         1.9704725000         0.3046025256         2.8718261984         1.4246184417         3.0187228404
        0.0000000000         1.9753981000         0.3053393787         2.8721724606         1.4297230954         3.0263784728
        0.0000000000         1.9804002000         0.3060874888         2.8725240662         1.4297230954         3.0365859826
        0.0000000000         1.9854010000         0.3068352157         2.8728755455         1.4271707685         3.0442416150
        0.0000000000         1.9903967000         0.3075819909         2.8732266312         1.4297230954         3.0544491248
        0.0000000000         1.9954660000         0.3083395745         2.8735828532         1.4246184417         3.0646566347
        0.0000000000         2.0003936000         0.3090757943         2.8739290828         1.4271707685         3.0672085121
        0.0000000000         2.0054041000         0.3098242101         2.8742811016         1.4373800759         3.0876235318
        0.0000000000         2.0104099000         0.3105717323         2.8746327539         1.4348277491         3.0927272867
        0.0000000000         2.0154635000         0.3113261976         2.8749877272         1.4169614611         3.0952791642
        0.0000000000         2.0204563000         0.3120713934         2.8753383931         1.4373800759         3.1131423064
        0.0000000000         2.0255148000         0.3128261993         2.8756936360         1.4246184417         3.1182460613
        0.0000000000         2.0304509000         0.3135625509         2.8760402466         1.4373800759         3.1335573261
        0.0000000000         2.0355887000         0.3143287913         2.8764009819         1.4271707685         3.1361092035
        0.0000000000         2.0404499000         0.3150535916         2.8767422602         1.4271707685         3.1437648359
        0.0000000000         2.0454399000         0.3157974048         2.8770925436         1.4246184417         3.1565242232
        0.0000000000         2.0504815000         0.3165487126         2.8774464109         1.4297230954         3.1616279781
        0.0000000000         2.0554390000         0.3172872940         2.8777943373         1.4220661148         3.1692836105
        0.0000000000         2.0604562000         0.3180345737         2.8781464151         1.4169614611         3.1743873654
        0.0000000000         2.0655016000         0.3187858545         2.8785004326         1.4322754222         3.1922505076
        0.0000000000         2.0704433000         0.3195214999         2.8788471355         1.4144091342         3.1896986301
        0.0000000000         2.0754419000         0.3202654197         2.8791977914         1.4373800759         3.2126655273
        0.0000000000         2.0804552000         0.3210113290         2.8795494391         1.4169614611         3.2075617724
        0.0000000000         2.0854434000         0.3217533062         2.8798992867         1.4348277491         3.2305286695
        0.0000000000         2.0904462000         0.3224972567         2.8802501184         1.4297230954         3.2381843019
        0.0000000000         2.0954513000         0.3232413499         2.8806010713         1.4271707685         3.2356324244
        0.0000000000         2.1003976000         0.3239765052         2.8809478615         1.4195137880         3.2458399342
        0.0000000000         2.1053862000         0.3247177493         2.8812975772         1.4271707685         3.2637030765
        0.0000000000         2.1104562000         0.3254708842         2.8816529577         1.4246184417         3.2688068314
        0.0000000000         2.1154012000         0.3262052518         2.8819995358         1.4246184417         3.2764624638
        0.0000000000         2.1203867000         0.3269454347         2.8823489115         1.4220661148         3.2841180961
        0.0000000000         2.1255115000         0.3277060901         2.8827080061         1.4297230954         3.2943256060
        0.0000000000         2.1304619000         0.3284406583         2.8830548390         1.4271707685         3.3019812383
        0.0000000000         2.1354302000         0.3291776829         2.8834028846         1.4424847297         3.3198443806
        0.0000000000         2.1403972000         0.3299143143         2.8837507975         1.4348277491         3.3249481355
        0.0000000000         2.1454352000         0.3306612701         2.8841036408         1.4348277491         3.3351556453
        0.0000000000         2.1503910000         0.3313958366         2.8844506849         1.4271707685         3.3402594002
        0.0000000000         2.1554574000         0.3321465890         2.8848054305         1.4322754222         3.3530187875
        0.0000000000         2.1604021000         0.3328791048         2.8851516120         1.4220661148         3.3504669101
        0.0000000000         2.1654671000         0.3336292337         2.8855061719         1.4348277491         3.3708819297
        0.0000000000         2.1704288000         0.3343638592         2.8858534572         1.4271707685         3.3708819297
        0.0000000000         2.1754428000         0.3351060218         2.8862043593         1.4297230954         3.3836413170
        0.0000000000         2.1804369000         0.3358450322         2.8865538246         1.4373800759         3.3912969494
        0.0000000000         2.1854380000         0.3365848713         2.8869037355         1.4271707685         3.4015044592
        0.0000000000         2.1904380000         0.3373243401         2.8872535248         1.4297230954         3.4117119691
        0.0000000000         2.1954427000         0.3380642955         2.8876035982         1.4246184417         3.4219194789
        0.0000000000         2.2004915000         0.3388105596         2.8879567105         1.4348277491         3.4346788662
        0.0000000000         2.2054411000         0.3395419540         2.8883028401         1.4195137880         3.4321269888
        0.0000000000         2.2104448000         0.3402811341         2.8886527076         1.4399324028         3.4550938859
        0.0000000000         2.2154741000         0.3410238842         2.8890043189         1.4271707685         3.4550938859
        0.0000000000         2.2203998000         0.3417511278         2.8893486423         1.4322754222         3.4755089056
        0.0000000000         2.2254004000         0.3424892206         2.8896981555         1.4271707685         3.4755089056
        0.0000000000         2.2304466000         0.3432338298         2.8900508088         1.4322754222         3.4831645379
        0.0000000000         2.2354046000         0.3439652143         2.8903972520         1.4246184417         3.4933720478
        0.0000000000         2.2403955000         0.3447012413         2.8907459475         1.4348277491         3.5112351900
        0.0000000000         2.2453978000         0.3454387370         2.8910953923         1.4271707685         3.5137870674
        0.0000000000         2.2503862000         0.3461739710         2.8914438189         1.4322754222         3.5239945773
        0.0000000000         2.2554657000         0.3469224137         2.8917985599         1.4297230954         3.5316502097
        0.0000000000         2.2603939000         0.3476483519         2.8921426872         1.4246184417         3.5367539646
        0.0000000000         2.2654037000         0.3483860965         2.8924924647         1.4348277491         3.5520652293
        0.0000000000         2.2704184000         0.3491243466         2.8928425356         1.4195137880         3.5495133519
        0.0000000000         2.2754445000         0.3498640576         2.8931933533         1.4348277491         3.5699283715
        0.0000000000         2.2803935000         0.3505922085         2.8935387414         1.4195137880         3.5673764941
        0.0000000000         2.2853957000         0.3513279713         2.8938877934         1.4297230954         3.5928952687
        0.0000000000         2.2903870000         0.3520619148         2.8942360356         1.4246184417         3.5852396363
        0.0000000000         2.2953980000         0.3527985373         2.8945856027         1.4322754222         3.6031027785
        0.0000000000         2.3003857000         0.3535315176         2.8949334947         1.4246184417         3.6082065334
        0.0000000000         2.3053955000         0.3542675272         2.8952828781         1.4220661148         3.6107584109
        0.0000000000         2.3104307000         0.3550070474         2.8956339821         1.4297230954         3.6260696756
        0.0000000000         2.3154002000         0.3557367005         2.8959804547         1.4348277491         3.6439328179
        0.0000000000         2.3203950000         0.3564698498         2.8963286407         1.4220661148         3.6388290629
        0.0000000000         2.3254249000         0.3572079295         2.8966792221         1.4322754222         3.6643478375
        0.0000000000         2.3304258000         0.3579415327         2.8970277308         1.4246184417         3.6592440826
        0.0000000000         2.3354181000         0.3586736540         2.8973755890         1.4220661148         3.6694515924
        0.0000000000         2.3405656000         0.3594283044         2.8977342073         1.4373800759         3.6873147347
        0.0000000000         2.3536909000         0.3613514775         2.8986483771         1.4271707685         3.7102816318
        0.0000000000         2.3549576000         0.3615369984         2.8987365829         1.4297230954         3.7128335092
        0.0000000000         2.3563997000         0.3617481911         2.8988369986         1.4373800759         3.7204891416
        0.0000000000         2.3603922000         0.3623327878         2.8991149795         1.4373800759         3.7230410191
        0.0000000000         2.3654271000         0.3630698134         2.8994654903         1.4271707685         3.7332485289
        0.0000000000         2.3704993000         0.3638120694         2.8998185434         1.4373800759         3.7409041613
        0.0000000000         2.3754095000         0.3645303987         2.9001602681         1.4399324028         3.7587673035
        0.0000000000         2.3804364000         0.3652655758         2.9005100609         1.4297230954         3.7536635486
        0.0000000000         2.3854364000         0.3659965928         2.9008579280         1.4348277491         3.7715266908
        0.0000000000         2.3904453000         0.3667286847         2.9012063601         1.4475893834         3.7791823232
        0.0000000000         2.3954149000         0.3674548082         2.9015520046         1.4348277491         3.7970454654
        0.0000000000         2.4004100000         0.3681844320         2.9018993683         1.4322754222         3.7970454654
        0.0000000000         2.4057741000         0.3689677024         2.9022723317         1.4399324028         3.8149086076
        0.0000000000         2.4104373000         0.3696484140         2.9025965104         1.4297230954         3.8123567301
        0.0000000000         2.4154016000         0.3703728607         2.9029415683         1.4373800759         3.8327717498
        0.0000000000         2.4204328000         0.3711068404         2.9032912205         1.4424847297         3.8378755047
        0.0000000000         2.4254270000         0.3718351932         2.9036382454         1.4348277491         3.8506348920
        0.0000000000         2.4304161000         0.3725625737         2.9039848603         1.4373800759         3.8582905244
        0.0000000000         2.4354782000         0.3733003632         2.9043364895         1.4373800759         3.8659461568
        0.0000000000         2.4404558000         0.3740256070         2.9046821927         1.4475893834         3.8838092990
        0.0000000000         2.4454304000         0.3747501852         2.9050276314         1.4373800759         3.8812574215
        0.0000000000         2.4504674000         0.3754836191         2.9053773458         1.4424847297         3.8991205638
        0.0000000000         2.4553977000         0.3762012889         2.9057195959         1.4297230954         3.8991205638
        0.0000000000         2.4603960000         0.3769286267         2.9060665094         1.4424847297         3.9246393383
        0.0000000000         2.4654040000         0.3776571429         2.9064140383         1.4475893834         3.9348468482
        0.0000000000         2.4703930000         0.3783826629         2.9067601910         1.4348277491         3.9373987256
        0.0000000000         2.4754410000         0.3791165263         2.9071103784         1.4373800759         3.9476062355
        0.0000000000         2.4804142000         0.3798392824         2.9074553187         1.4424847297         3.9578137453
        0.0000000000         2.4854860000         0.3805761294         2.9078070380         1.4475893834         3.9756768875
        0.0000000000         2.4904310000         0.3812943219         2.9081499058         1.4297230954         3.9731250101
        0.0000000000         2.4954817000         0.3820276283         2.9085000426         1.4373800759         3.9858843974
        0.0000000000         2.5003993000         0.3827413791         2.9088408943         1.4399324028         3.9960919072
        0.0000000000         2.5054011000         0.3834671165         2.9091875229         1.4348277491         4.0114031719
        0.0000000000         2.5103941000         0.3841913410         2.9095334819         1.4450370565         4.0241625592
        0.0000000000         2.5154011000         0.3849173589         2.9098803509         1.4424847297         4.0369219465
        0.0000000000         2.5204748000         0.3856528054         2.9102317789         1.4348277491         4.0318181916
        0.0000000000         2.5254838000         0.3863786332         2.9105786644         1.4424847297         4.0522332113
        0.0000000000         2.5304640000         0.3871000506         2.9109234949         1.4373800759         4.0598888437
        0.0000000000         2.5353912000         0.3878135575         2.9112645960         1.4322754222         4.0700963535
        0.0000000000         2.5404721000         0.3885490783         2.9116162752         1.4475893834         4.0828557408
        0.0000000000         2.5454070000         0.3892632270         2.9119577881         1.4348277491         4.0854076183
        0.0000000000         2.5504215000         0.3899886553         2.9123047480         1.4348277491         4.0930632506
        0.0000000000         2.5554555000         0.3907166612         2.9126529943         1.4399324028         4.1083745154
        0.0000000000         2.5604315000         0.3914360391         2.9129971663         1.4526940371         4.1262376576
        0.0000000000         2.5654179000         0.3921566807         2.9133419955         1.4450370565         4.1364451674
        0.0000000000         2.5703984000         0.3928762295         2.9136863545         1.4373800759         4.1338932900
        0.0000000000         2.5753937000         0.3935976749         2.9140316740         1.4348277491         4.1492045547
        0.0000000000         2.5803854000         0.3943183584         2.9143766816         1.4450370565         4.1594120646
        0.0000000000         2.5854664000         0.3950516856         2.9147277963         1.4424847297         4.1645158195
        0.0000000000         2.5904246000         0.3957670469         2.9150703617         1.4577986908         4.1823789617
        0.0000000000         2.5954633000         0.3964937766         2.9154184245         1.4475893834         4.2002421039
        0.0000000000         2.6003936000         0.3972046315         2.9157589362         1.4475893834         4.2027939814
        0.0000000000         2.6054000000         0.3979262147         2.9161046396         1.4348277491         4.2078977363
        0.0000000000         2.6104540000         0.3986544090         2.9164535642         1.4526940371         4.2308646334
        0.0000000000         2.6153900000         0.3993653590         2.9167942781         1.4373800759         4.2308646334
        0.0000000000         2.6203954000         0.4000860598         2.9171397176         1.4526940371         4.2538315306
        0.0000000000         2.6254072000         0.4008074343         2.9174855331         1.4450370565         4.2563834080
        0.0000000000         2.6304534000         0.4015335091         2.9178336556         1.4450370565         4.2665909178
        0.0000000000         2.6353955000         0.4022443610         2.9181745315         1.4552463639         4.2895578150
        0.0000000000         2.6404352000         0.4029690016         2.9185220728         1.4348277491         4.2844540601
        0.0000000000         2.6454104000         0.4036841203         2.9188650999         1.4399324028         4.2946615699
        0.0000000000         2.6503961000         0.4044005009         2.9192087848         1.4501417102         4.3176284670
        0.0000000000         2.6557095000         0.4051636947         2.9195749863         1.4450370565         4.3176284670
        0.0000000000         2.6604013000         0.4058373700         2.9198982839         1.4475893834         4.3354916092
        0.0000000000         2.6654240000         0.4065583134         2.9202443170         1.4501417102         4.3508028740
        0.0000000000         2.6704061000         0.4072731793         2.9205874857         1.4577986908         4.3610103838
        0.0000000000         2.6754317000         0.4079940341         2.9209335825         1.4475893834         4.3686660162
        0.0000000000         2.6804255000         0.4087100757         2.9212774212         1.4450370565         4.3788735260
        0.0000000000         2.6853933000         0.4094221399         2.9216194020         1.4526940371         4.3941847908
        0.0000000000         2.6905373000         0.4101591970         2.9219734411         1.4577986908         4.4069441781
        0.0000000000         2.6953947000         0.4108549429         2.9223076879         1.4424847297         4.4043923006
        0.0000000000         2.7003951000         0.4115709215         2.9226517068         1.4603510177         4.4299110752
        0.0000000000         2.7053948000         0.4122865459         2.9229956082         1.4450370565         4.4324629527
        0.0000000000         2.7103976000         0.4130023596         2.9233396532         1.4629033445         4.4554298498
        0.0000000000         2.7154296000         0.4137220939         2.9236856359         1.4501417102         4.4579817273
        0.0000000000         2.7204164000         0.4144351083         2.9240284408         1.4526940371         4.4707411146
        0.0000000000         2.7253954000         0.4151467537         2.9243706397         1.4577986908         4.4809486244
        0.0000000000         2.7303992000         0.4158616879         2.9247144728         1.4552463639         4.4937080117
        0.0000000000         2.7354315000         0.4165804350         2.9250601926         1.4501417102         4.5064673990
        0.0000000000         2.7404490000         0.4172968091         2.9254048242         1.4577986908         4.5268824187
        0.0000000000         2.7453957000         0.4180028210         2.9257445225         1.4629033445         4.5370899285
        0.0000000000         2.7504075000         0.4187178669         2.9260886200         1.4501417102         4.5370899285
        0.0000000000         2.7554425000         0.4194359614         2.9264342378         1.4603510177         4.5575049482
        0.0000000000         2.7604272000         0.4201466237         2.9267763309         1.4654556714         4.5677124580
        0.0000000000         2.7653858000         0.4208533093         2.9271165616         1.4680079982         4.5855756002
        0.0000000000         2.7703998000         0.4215676308         2.9274605211         1.4577986908         4.5906793551
        0.0000000000         2.7754027000         0.4222801103         2.9278036463         1.4475893834         4.6034387424
        0.0000000000         2.7804361000         0.4229966703         2.9281487895         1.4526940371         4.6161981297
        0.0000000000         2.7854410000         0.4237089107         2.9284919050         1.4526940371         4.6264056396
        0.0000000000         2.7904736000         0.4244248291         2.9288368452         1.4577986908         4.6442687818
        0.0000000000         2.7954466000         0.4251320084         2.9291776271         1.4526940371         4.6442687818
        0.0000000000         2.8003938000         0.4258352615         2.9295165684         1.4577986908         4.6723394338
        0.0000000000         2.8054159000         0.4265488987         2.9298605670         1.4475893834         4.6697875564
        0.0000000000         2.8104103000         0.4272583365         2.9302025937         1.4526940371         4.6799950662
        0.0000000000         2.8153912000         0.4279655948         2.9305436217         1.4552463639         4.6927544535
        0.0000000000         2.8203981000         0.4286762809         2.9308863549         1.4603510177         4.7131694732
        0.0000000000         2.8254352000         0.4293909861         2.9312310793         1.4603510177         4.7259288605
        0.0000000000         2.8304599000         0.4301036640         2.9315748789         1.4577986908         4.7412401252
        0.0000000000         2.8354013000         0.4308042658         2.9319129044         1.4501417102         4.7591032674
        0.0000000000         2.8404533000         0.4315202803         2.9322584190         1.4629033445         4.7693107773
        0.0000000000         2.8454540000         0.4322287565         2.9326003486         1.4680079982         4.7846220420
        0.0000000000         2.8504257000         0.4329328598         2.9329402195         1.4629033445         4.7897257969
        0.0000000000         2.8554176000         0.4336395581         2.9332813951         1.4577986908         4.7999333068
        0.0000000000         2.8604126000         0.4343464285         2.9336227058         1.4629033445         4.8126926941
        0.0000000000         2.8653859000         0.4350499623         2.9339624573         1.4552463639         4.8254520814
        0.0000000000         2.8704329000         0.4357636505         2.9343071654         1.4680079982         4.8484189785
        0.0000000000         2.8755227000         0.4364831135         2.9346547166         1.4705603251         4.8611783658
        0.0000000000         2.8803985000         0.4371720652         2.9349875793         1.4629033445         4.8713858756
        0.0000000000         2.8853943000         0.4378777069         2.9353285572         1.4552463639         4.8739377531
        0.0000000000         2.8904018000         0.4385847306         2.9356702552         1.4654556714         4.8892490178
        0.0000000000         2.8954758000         0.4393008668         2.9360164105         1.4577986908         4.9020084051
        0.0000000000         2.9003995000         0.4399955232         2.9363522345         1.4475893834         4.9224234248
        0.0000000000         2.9053954000         0.4407000968         2.9366929045         1.4782173056         4.9402865670
        0.0000000000         2.9104027000         0.4414060059         2.9370342724         1.4629033445         4.9504940769
        0.0000000000         2.9153944000         0.4421094439         2.9373744974         1.4629033445         4.9607015867
        0.0000000000         2.9203959000         0.4428139903         2.9377153105         1.4680079982         4.9811166064
        0.0000000000         2.9254008000         0.4435187421         2.9380562750         1.4680079982         4.9913241162
        0.0000000000         2.9304704000         0.4442323250         2.9384015652         1.4603510177         4.9964278711
        0.0000000000         2.9354098000         0.4449273104         2.9387379079         1.4654556714         5.0066353810
        0.0000000000         2.9404765000         0.4456399289         2.9390828369         1.4807696325         5.0142910133
        0.0000000000         2.9453951000         0.4463314475         2.9394176040         1.4680079982         5.0142910133
        0.0000000000         2.9504216000         0.4470378607         2.9397596336         1.4705603251         5.0142910133
        0.0000000000         2.9554118000         0.4477388968         2.9400991117         1.4654556714         5.0066353810
        0.0000000000         2.9604800000         0.4484506089         2.9404438125         1.4603510177         5.0066353810
        0.0000000000         2.9654477000         0.4491479322         2.9407815963         1.4756649788         5.0117391359
        0.0000000000         2.9704456000         0.4498492188         2.9411213516         1.4629033445         5.0040835035
        0.0000000000         2.9755105000         0.4505596238         2.9414655773         1.4680079982         5.0091872584
        0.0000000000         2.9804337000         0.4512498805         2.9418000912         1.4654556714         4.9964278711
        0.0000000000         2.9853968000         0.4519454582         2.9421372347         1.4629033445         1.1048147461
        0.0000000000         2.9904160000         0.4526486189         2.9424781056         1.4705603251         1.1150222560
        0.0000000000         2.9953962000         0.4533460379         2.9428162446         1.4603510177         1.1073666236
        0.0000000000         3.0004029000         0.4540468883         2.9431560991         1.4705603251         1.0895034814
        0.0000000000         3.0054052000         0.4547468423         2.9434955708         1.4629033445         0.0049555613
        0.0000000000         3.0104098000         0.4554468371         2.9438351142         1.4680079982         0.0100593162
        0.0000000000         3.0153970000         0.4561441182         2.9441733927         1.4680079982         0.0100593162
        0.0000000000         3.0204151000         0.4568454371         2.9445136820         1.4731126519         0.0075074388
        0.0000000000         3.0254897000         0.4575543635         2.9448577157         1.4782173056         0.0024036839
        0.0000000000         3.0303975000         0.4582397113         2.9451903575         1.4680079982         0.0024036839
        0.0000000000         3.0353975000         0.4589376543         2.9455291637         1.4680079982        -0.0052519485
        0.0000000000         3.0404056000         0.4596364442         2.9458684328         1.4705603251         0.0024036839
        0.0000000000         3.0453930000         0.4603320631         2.9462062138         1.4807696325         0.0049555613
        0.0000000000         3.0504933000         0.4610431365         2.9465515524         1.4807696325         0.0151630711
        0.0000000000         3.0554526000         0.4617342682         2.9468872576         1.4680079982         0.0151630711
        0.0000000000         3.0604001000         0.4624234763         2.9472220790         1.4629033445         0.0228187035
        0.0000000000         3.0653861000         0.4631177651         2.9475594197         1.4756649788         0.0457856007
        0.0000000000         3.0703949000         0.4638149426         2.9478982156         1.4756649788         0.0636487429
        0.0000000000         3.0753993000         0.4645112210         2.9482366261         1.4680079982         0.0738562527
        0.0000000000         3.0803984000         0.4652064754         2.9485745905         1.4680079982         0.0764081302
        0.0000000000         3.0854310000         0.4659060991         2.9489147307         1.4603510177         0.0968231498
        0.0000000000         3.0904308000         0.4666008747         2.9492525656         1.4782173056         0.1172381695
        0.0000000000         3.0954759000         0.4673016534         2.9495933716         1.4909789399         0.1299975568
        0.0000000000         3.1004020000         0.4679856196         2.9499260518         1.4731126519         0.1478606990
        0.0000000000         3.1054126000         0.4686810307         2.9502643499         1.4705603251         0.1555163314
        0.0000000000         3.1104539000         0.4693804097         2.9506046304         1.4756649788         0.1733794736
        0.0000000000         3.1153970000         0.4700658795         2.9509381941         1.4680079982         0.1810351060
        0.0000000000         3.1203944000         0.4707585912         2.9512753328         1.4654556714         0.1963463707
        0.0000000000         3.1254405000         0.4714577590         2.9516156658         1.4731126519         0.2040020031
        0.0000000000         3.1303973000         0.4721442654         2.9519498864         1.4705603251         0.2244170228
        0.0000000000         3.1353881000         0.4728351915         2.9522863097         1.4782173056         0.2448320425
        0.0000000000         3.1404503000         0.4735357054         2.9526274536         1.4833219594         0.2575914298
        0.0000000000         3.1454342000         0.4742250915         2.9529632296         1.4654556714         0.2652470621
        0.0000000000         3.1504261000         0.4749152929         2.9532994538         1.4782173056         0.2805583269
        0.0000000000         3.1553935000         0.4756018169         2.9536339372         1.4782173056         0.2984214691
        0.0000000000         3.1604105000         0.4762949020         2.9539716686         1.4833219594         0.3162846113
        0.0000000000         3.1654390000         0.4769892790         2.9543100812         1.4654556714         0.3162846113
        0.0000000000         3.1704113000         0.4776756029         2.9546446198         1.4782173056         0.3315958761
        0.0000000000         3.1754020000         0.4783641734         2.9549803044         1.4756649788         0.3494590183
        0.0000000000         3.1805292000         0.4790712708         2.9553250740         1.4782173056         0.3647702830
        0.0000000000         3.1854256000         0.4797462482         2.9556542326         1.4731126519         0.3826334252
        0.0000000000         3.1904695000         0.4804412621         2.9559932133         1.4705603251         0.3851853027
        0.0000000000         3.1953916000         0.4811192020         2.9563239166         1.4782173056         0.4158078322
        0.0000000000         3.2004080000         0.4818098343         2.9566608621         1.4807696325         0.4209115871
        0.0000000000         3.2054048000         0.4824974707         2.9569963971         1.4756649788         0.4336709744
        0.0000000000         3.2104323000         0.4831890320         2.9573338986         1.4756649788         0.4464303617
        0.0000000000         3.2154061000         0.4838729100         2.9576677011         1.4782173056         0.4591897490
        0.0000000000         3.2204128000         0.4845610133         2.9580036169         1.4833219594         0.4821566461
        0.0000000000         3.2254006000         0.4852462211         2.9583381699         1.4705603251         0.4847085236
        0.0000000000         3.2304060000         0.4859335472         2.9586738082         1.4858742862         0.5127791757
        0.0000000000         3.2354517000         0.4866261032         2.9590120519         1.4756649788         0.5229866855
        0.0000000000         3.2404100000         0.4873063651         2.9593443417         1.4782173056         0.5306423179
        0.0000000000         3.2454353000         0.4879955176         2.9596810252         1.4731126519         0.5485054601
        0.0000000000         3.2504808000         0.4886871344         2.9600189643         1.4756649788         0.5638167248
        0.0000000000         3.2554131000         0.4893629374         2.9603492265         1.4833219594         0.5740242347
        0.0000000000         3.2606178000         0.4900757451         2.9606976262         1.4756649788         0.5893354994
        0.0000000000         3.2653960000         0.4907298532         2.9610173837         1.4705603251         0.5995430093
        0.0000000000         3.2703958000         0.4914140011         2.9613518755         1.4756649788         0.6174061515
        0.0000000000         3.2753951000         0.4920977775         2.9616862365         1.4858742862         0.6301655388
        0.0000000000         3.2804022000         0.4927823165         2.9620210211         1.4756649788         0.6480286810
        0.0000000000         3.2853992000         0.4934651709         2.9623550325         1.4807696325         0.6633399457
        0.0000000000         3.2904312000         0.4941525009         2.9626912842         1.4782173056         0.6760993330
        0.0000000000         3.2954253000         0.4948343487         2.9630249046         1.4705603251         0.6837549654
        0.0000000000         3.3003963000         0.4955127404         2.9633568840         1.4858742862         0.7041699851
        0.0000000000         3.3053948000         0.4961945803         2.9636906013         1.4782173056         0.7220331273
        0.0000000000         3.3104029000         0.4968774229         2.9640248601         1.4884266131         0.7347925146
        0.0000000000         3.3153969000         0.4975580369         2.9643580783         1.4935312668         0.7526556568
        0.0000000000         3.3204307000         0.4982437652         2.9646938514         1.4884266131         0.7679669216
