% K_lin=8.035300  p_cw=[-2.695200 31.026600 -64.676800]  p_ccw=[2.343300 4.917800 -23.132900]
Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]
        0.0000000000         0.0000000000         0.0000000000         1.5904430000         0.1590443000         2.8132507080
        0.0000000000         0.0000000000         0.0000000000         1.5954565000         0.1595456500         2.8135046897
        0.0000000000         0.0000000000         0.0000000000         1.6004889000         0.1600488900         2.8137596509
        0.0000000000         0.0000000000         0.0000000000         1.6054541000         0.1605454100         2.8140112292
        0.0000000000         0.0000000000         0.0000000000         1.6104097000         0.1610409700         2.8142623425
        0.0000000000         0.0000000000         0.0000000000         1.6154188000         0.1615418800         2.8145161886
        0.0000000000         0.0000000000         0.0000000000         1.6204431000         0.1620443100         2.8147708269
        0.0000000000         0.0000000000         0.0000000000         1.6254098000         0.1625409800         2.8150225677
        0.0000000000         0.0000000000         0.0000000000         1.6304702000         0.1630470200         2.8152790800
        0.0000000000         0.0000000000         0.0000000000         1.6354574000         0.1635457400         2.8155319036
        0.0000000000         0.0000000000         0.0000000000         1.6404379000         0.1640437900         2.8157844092
        0.0000000000         0.0000000000         0.0000000000         1.6454676000         0.1645467600         2.8160394312
        0.0000000000         0.0000000000         0.0000000000         1.6504550000         0.1650455000         2.8162923304
        0.0000000000         0.0000000000         0.0000000000         1.6553984000         0.1655398400         2.8165430198
        0.0000000000         0.0000000000         0.0000000000         1.6604266000         0.1660426600         2.8167980316
        0.0000000000         0.0000000000         0.0000000000         1.6654303000         0.1665430300         2.8170518228
        0.0000000000         0.0000000000         0.0000000000         1.6704597000         0.1670459700         2.8173069396
        0.0000000000         0.0000000000         0.0000000000         1.6754040000         0.1675404000         2.8175577613
        0.0000000000         0.0000000000         0.0000000000         1.6804132000         0.1680413200         2.8178118972
        0.0000000000         0.0000000000         0.0000000000         1.6853892000         0.1685389200         2.8180643705
        0.0000000000         0.0000000000         0.0000000000         1.6904372000         0.1690437200         2.8183205191
        0.0000000000         0.0000000000         0.0000000000         1.6954241000         0.1695424100         2.8185735892
        0.0000000000         0.0000000000         0.0000000000         1.7004810000         0.1700481000         2.8188302339
        0.0000000000         0.0000000000         0.0000000000         1.7054168000         0.1705416800         2.8190807543
        0.0000000000         0.0000000000         0.0000000000         1.7104443000         0.1710444300         2.8193359509
        0.0000000000         0.0000000000         0.0000000000         1.7154295000         0.1715429500         2.8195890223
        0.0000000000         0.0000000000         0.0000000000         1.7204269000         0.1720426900         2.8198427349
        0.0000000000         0.0000000000         0.0000000000         1.7253976000         0.1725397600         2.8200951137
        0.0000000000         0.0000000000         0.0000000000         1.7304298000         0.1730429800         2.8203506372
        0.0000000000         0.0000000000         0.0000000000         1.7354271000         0.1735427100         2.8206044105
        0.0000000000         0.0000000000         0.0000000000         1.7404172000         0.1740417200         2.8208578401
        0.0000000000         0.0000000000         0.0000000000         1.7454759000         0.1745475900         2.8211147760
        0.0000000000         0.0000000000         0.0000000000         1.7504407000         0.1750440700         2.8213669645
        0.0000000000         0.0000000000         0.0000000000         1.7554842000         0.1755484200         2.8216231728
        0.0000000000         0.0000000000         0.0000000000         1.7603829000         0.1760382900         2.8218720467
        0.0000000000         0.0000000000         0.0000000000         1.7655670000         0.1765567000         2.8221354431
        0.0000000000         0.0000000000         0.0000000000         1.7704020000         0.1770402000         2.8223811235
        0.0000000000         0.0000000000         0.0000000000         1.7755857000         0.1775585700         2.8226445453
        0.0000000000         0.0000000000         0.0000000000         1.7804388000         0.1780438800         2.8228911883
        0.0000000000         0.0000000000         0.0000000000         1.7853900000         0.1785390000         2.8231428383
        0.0000000000         0.0000000000         0.0000000000         1.7904393000         0.1790439300         2.8233994966
        0.0000000000         0.0000000000         0.0000000000         1.7955977000         0.1795597700         2.8236617237
        0.0000000000         0.0000000000         0.0000000000         1.8004420000         0.1800442000         2.8239080048
        0.0000000000         0.0000000000         0.0000000000         1.8054379000         0.1805437900         2.8241620149
        0.0000000000         0.0000000000         0.0000000000         1.8104414000         0.1810441400         2.8244164335
        0.0000000000         0.0000000000         0.0000000000         1.8153894000         0.1815389400         2.8246680517
        0.0000000000         0.0000000000         0.0000000000         1.8204206000         0.1820420600         2.8249239230
        0.0000000000         0.0000000000         0.0000000000         1.8254422000         0.1825442200         2.8251793283
        0.0000000000         0.0000000000         0.0000000000         1.8304493000         0.1830449300         2.8254340183
        0.0000000000         0.0000000000         0.0000000000         1.8354390000         0.1835439000         2.8256878453
        0.0000000000         0.0000000000         0.0000000000         1.8404401000         0.1840440100         2.8259422742
        0.0000000000         0.0000000000         0.0000000000         1.8454166000         0.1845416600         2.8261954736
        0.0000000000         0.0000000000         0.0000000000         1.8504336000         0.1850433600         2.8264507557
        0.0000000000         0.0000000000         0.0000000000         1.8554220000         0.1855422000         2.8267046046
        0.0000000000         0.0000000000         0.0000000000         1.8604531000         0.1860453100         2.8269606487
        0.0000000000         0.0000000000         0.0000000000         1.8654234000         0.1865423400         2.8272136206
        0.0000000000         0.0000000000         0.0000000000         1.8703977000         0.1870397700         2.8274668179
        0.0000000000         0.0000000000         0.0000000000         1.8753855000         0.1875385500         2.8277207243
        0.0000000000         0.0000000000         0.0000000000         1.8804669000         0.1880466900         2.8279794182
        0.0000000000         0.0000000000         0.0000000000         1.8854590000         0.1885459000         2.8282335880
        0.0000000000         0.0000000000         0.0000000000         1.8904577000         0.1890457700         2.8284881160
        0.0000000000         0.0000000000         0.0000000000         1.8953891000         0.1895389100         2.8287392388
        0.0000000000         0.0000000000         0.0000000000         1.9003986000         0.1900398600         2.8289943609
        0.0000000000         0.0000000000         0.0000000000         1.9053983000         0.1905398300         2.8292490059
        0.0000000000         0.0000000000         0.0000000000         1.9104098000         0.1910409800         2.8295042743
        0.0000000000         0.0000000000         0.0000000000         1.9154894000         0.1915489400         2.8297630341
        0.0000000000         0.0000000000         0.0000000000         1.9204504000         0.1920450400         2.8300157744
        0.0000000000         0.0000000000         0.0000000000         1.9254322000         0.1925432200         2.8302695964
        0.0000000000         0.0000000000         0.0000000000         1.9304379000         0.1930437900         2.8305246582
        0.0000000000         0.0000000000         0.0000000000         1.9354544000         0.1935454400         2.8307802927
        0.0000000000         0.0000000000         0.0000000000         1.9404389000         0.1940438900         2.8310343186
        0.0000000000         0.0000000000         0.0000000000         1.9454863000         0.1945486300         2.8312915726
        0.0000000000         0.0000000000         0.0000000000         1.9503978000         0.1950397800         2.8315419218
        0.0000000000         0.0000000000         0.0000000000         1.9554040000         0.1955404000         2.8317971201
        0.0000000000         0.0000000000         0.0000000000         1.9603873000         0.1960387300         2.8320511731
        0.0000000000         0.0000000000         0.0000000000         1.9654298000         0.1965429800         2.8323082667
        0.0000000000         0.0000000000         0.0000000000         1.9704398000         0.1970439800         2.8325637257
        0.0000000000         0.0000000000         0.0000000000         1.9754681000         0.1975468100         2.8328201403
        0.0000000000         0.0000000000         0.0000000000         1.9804091000         0.1980409100         2.8330721249
        0.0000000000         0.0000000000         0.0000000000         1.9854058000         0.1985405800         2.8333269723
        0.0000000000         0.0000000000         0.0000000000         1.9904303000         0.1990430300         2.8335832600
        0.0000000000         0.0000000000         0.0000000000         1.9955843000         0.1995584300         2.8338461765
        0.0000000000         0.0000000000         0.0000000000         2.0004570000         0.2000457000         2.8340947650
        0.0000000000         0.0000000000         0.0000000000         2.0054535000         0.2005453500         2.8343496914
        0.0000000000         0.0000000000         0.0000000000         2.0103991000         0.2010399100         2.8346020427
        0.0000000000         0.0000000000         0.0000000000         2.0154486000         0.2015448600         2.8348597181
        0.0000000000         0.0000000000         0.0000000000         2.0204034000         0.2020403400         2.8351125830
        0.0000000000         0.0000000000         0.0000000000         2.0253859000         0.2025385900         2.8353668836
        0.0000000000         0.0000000000         0.0000000000         2.0304119000         0.2030411900         2.8356234269
        0.0000000000         0.0000000000         0.0000000000         2.0353982000         0.2035398200         2.8358779660
        0.0000000000         0.0000000000         0.0000000000         2.0404050000         0.2040405000         2.8361335739
        0.0000000000         0.0000000000         0.0000000000         2.0453851000         0.2045385100         2.8363878410
        0.0000000000         0.0000000000         0.0000000000         2.0503842000         0.2050384200         2.8366431003
        0.0000000000         0.0000000000         0.0000000000         2.0554704000         0.2055470400         2.8369028301
        0.0000000000         0.0000000000         0.0000000000         2.0604047000         0.2060404700         2.8371548250
        0.0000000000         0.0000000000         0.0000000000         2.0654618000         0.2065461800         2.8374131139
        0.0000000000         0.0000000000         0.0000000000         2.0703884000         0.2070388400         2.8376647596
        0.0000000000         0.0000000000         0.0000000000         2.0753851000         0.2075385100         2.8379200081
        0.0000000000         0.0000000000         0.0000000000         2.0803981000         0.2080398100         2.8381761117
        0.0000000000         0.0000000000         0.0000000000         2.0853864000         0.2085386400         2.8384309757
        0.0000000000         0.0000000000         0.0000000000         2.0903920000         0.2090392000         2.8386867460
        0.0000000000         0.0000000000         0.0000000000         2.0954161000         0.2095416100         2.8389434841
        0.0000000000         0.0000000000         0.0000000000         2.1003934000         0.2100393400         2.8391978530
        0.0000000000         0.0000000000         0.0000000000         2.1054735000         0.2105473500         2.8394574985
        0.0000000000         0.0000000000         0.0000000000         2.1104709000         0.2110470900         2.8397129396
        0.0000000000         0.0000000000         0.0000000000         2.1154259000         0.2115425900         2.8399662356
        0.0000000000         0.0000000000         0.0000000000         2.1204816000         0.2120481600         2.8402247020
        0.0000000000         0.0000000000         0.0000000000         2.1255098000         0.2125509800         2.8404817853
        0.0000000000         0.0000000000         0.0000000000         2.1303994000         0.2130399400         2.8407318038
        0.0000000000         0.0000000000         0.0000000000         2.1353873000         0.2135387300         2.8409868709
        0.0000000000         0.0000000000         0.0000000000         2.1404807000         0.2140480700         2.8412473559
        0.0000000000         0.0000000000         0.0000000000         2.1453870000         0.2145387000         2.8414982943
        0.0000000000         0.0000000000         0.0000000000         2.1505468000         0.2150546800         2.8417622216
        0.0000000000         0.0000000000         0.0000000000         2.1554545000         0.2155454500         2.8420132760
        0.0000000000         0.0000000000         0.0000000000         2.1604392000         0.2160439200         2.8422682915
        0.0000000000         0.0000000000         0.0000000000         2.1655001000         0.2165500100         2.8425272282
        0.0000000000         0.0000000000         0.0000000000         2.1703953000         0.2170395300         2.8427777089
        0.0000000000         0.0000000000         0.0000000000         2.1754057000         0.2175405700         2.8430341065
        0.0000000000         0.0000000000         0.0000000000         2.1804168000         0.2180416800         2.8432905625
        0.0000000000         0.0000000000         0.0000000000         2.1854049000         0.2185404900         2.8435458639
        0.0000000000         0.0000000000         0.0000000000         2.1904390000         0.2190439000         2.8438035423
        0.0000000000         0.0000000000         0.0000000000         2.1954145000         0.2195414500         2.8440582436
        0.0000000000         0.0000000000         0.0000000000         2.2004415000         0.2200441500         2.8443156039
        0.0000000000         0.0000000000         0.0000000000         2.2056332000         0.2205633200         2.8445814200
        0.0000000000         0.0000000000         0.0000000000         2.2104406000         0.2210440600         2.8448275814
        0.0000000000         0.0000000000         0.0000000000         2.2159234000         0.2215923400         2.8451083520
        0.0000000000         0.0000000000         0.0000000000         2.2204515000         0.2220451500         2.8453402534
        0.0000000000         0.0000000000         0.0000000000         2.2254342000         0.2225434200         2.8455954580
        0.0000000000         0.0000000000         0.0000000000         2.2304161000         0.2230416100         2.8458506439
        0.0000000000         0.0000000000         0.0000000000         2.2354117000         0.2235411700         2.8461065541
        0.0000000000         0.0000000000         0.0000000000         2.2404163000         0.2240416300         2.8463629479
        0.0000000000         0.0000000000         0.0000000000         2.2454370000         0.2245437000         2.8466201893
        0.0000000000         0.0000000000         0.0000000000         2.2504258000         0.2250425800         2.8468758187
        0.0000000000         0.0000000000         0.0000000000         2.2554153000         0.2255415300         2.8471315065
        0.0000000000         0.0000000000         0.0000000000         2.2604656000         0.2260465600         2.8473903329
        0.0000000000         0.0000000000         0.0000000000         2.2654428000         0.2265442800         2.8476454355
        0.0000000000         0.0000000000         0.0000000000         2.2704552000         0.2270455200         2.8479023648
        0.0000000000         0.0000000000         0.0000000000         2.2754129000         0.2275412900         2.8481565126
        0.0000000000         0.0000000000         0.0000000000         2.2804408000         0.2280440800         2.8484142818
        0.0000000000         0.0000000000         0.0000000000         2.2854119000         0.2285411900         2.8486691614
        0.0000000000         0.0000000000         0.0000000000         2.2904553000         0.2290455300         2.8489277709
        0.0000000000         0.0000000000         0.0000000000         2.2953881000         0.2295388100         2.8491807314
        0.0000000000         0.0000000000         0.0000000000         2.3004532000         0.2300453200         2.8494404993
        0.0000000000         0.0000000000         0.0000000000         2.3054400000         0.2305440000         2.8496962742
        0.0000000000         0.0000000000         0.0000000000         2.3104647000         0.2310464700         2.8499540158
        0.0000000000         0.0000000000         0.0000000000         2.3154668000         0.2315466800         2.8502106209
        0.0000000000         0.0000000000         0.0000000000         2.3204158000         0.2320415800         2.8504645243
        0.0000000000         0.0000000000         0.0000000000         2.3254092000         0.2325409200         2.8507207280
        0.0000000000         0.0000000000         0.0000000000         2.3304715000         0.2330471500         2.8509804900
        0.0000000000         0.0000000000         0.0000000000         2.3354413000         0.2335441300         2.8512355281
        0.0000000000         0.0000000000         0.0000000000         2.3403882000         0.2340388200         2.8514894132
        0.0000000000         0.0000000000         0.0000000000         2.3454175000         0.2345417500         2.8517475501
        0.0000000000         0.0000000000         0.0000000000         2.3503906000         0.2350390600         2.8520028250
        0.0000000000         0.0000000000         0.0000000000         2.3554393000         0.2355439300         2.8522620034
        0.0000000000         0.0000000000         0.0000000000         2.3604555000         0.2360455500         2.8525195364
        0.0000000000         0.0000000000         0.0000000000         2.3654444000         0.2365444400         2.8527756904
        0.0000000000         0.0000000000         0.0000000000         2.3703982000         0.2370398200         2.8530300646
        0.0000000000         0.0000000000         0.0000000000         2.3754157000         0.2375415700         2.8532877325
        0.0000000000         0.0000000000         0.0000000000         2.3804233000         0.2380423300         2.8535449148
        0.0000000000         0.0000000000         0.0000000000         2.3854438000         0.2385443800         2.8538027825
        0.0000000000         0.0000000000         0.0000000000         2.3904298000         0.2390429800         2.8540589008
        0.0000000000         0.0000000000         0.0000000000         2.3954393000         0.2395439300         2.8543162490
        0.0000000000         0.0000000000         0.0000000000         2.4004718000         0.2400471800         2.8545748018
        0.0000000000         0.0000000000         0.0000000000         2.4054435000         0.2405443500         2.8548302535
        0.0000000000         0.0000000000         0.0000000000         2.4106290000         0.2410629000         2.8550967145
        0.0000000000         0.0000000000         0.0000000000         2.4155076000         0.2415507600         2.8553474275
        0.0000000000         0.0000000000         0.0000000000         2.4204119000         0.2420411900         2.8555994831
        0.0000000000         0.0000000000         0.0000000000         2.4256362000         0.2425636200         2.8558680092
        0.0000000000         0.0000000000         0.0000000000         2.4304165000         0.2430416500         2.8561137357
        0.0000000000         0.0000000000         0.0000000000         2.4355085000         0.2435508500         2.8563755077
        0.0000000000         0.0000000000         0.0000000000         2.4404224000         0.2440422400         2.8566281462
        0.0000000000         0.0000000000         0.0000000000         2.4453905000         0.2445390500         2.8568835938
        0.0000000000         0.0000000000         0.0000000000         2.4504432000         0.2450443200         2.8571434143
        0.0000000000         0.0000000000         0.0000000000         2.4554142000         0.2455414200         2.8573990564
        0.0000000000         0.0000000000         0.0000000000         2.4603923000         0.2460392300         2.8576550862
        0.0000000000         0.0000000000         0.0000000000         2.4654657000         0.2465465700         2.8579160407
        0.0000000000         0.0000000000         0.0000000000         2.4704646000         0.2470464600         2.8581731862
        0.0000000000         0.0000000000         0.0000000000         2.4754517000         0.2475451700         2.8584297475
        0.0000000000         0.0000000000         0.0000000000         2.4804243000         0.2480424300         2.8586855854
        0.0000000000         0.0000000000         0.0000000000         2.4854158000         0.2485415800         2.8589424184
        0.0000000000         0.0000000000         0.0000000000         2.4904507000         0.2490450700         2.8592015076
        0.0000000000         0.0000000000         0.0000000000         2.4954376000         0.2495437600         2.8594581497
        0.0000000000         0.0000000000         0.0000000000         2.5004590000         0.2500459000         2.8597165902
        0.0000000000         0.0000000000         0.0000000000         2.5054696000         0.2505469600         2.8599744978
        0.0000000000         0.0000000000         0.0000000000         2.5104201000         0.2510420100         2.8602293345
        0.0000000000         0.0000000000         0.0000000000         2.5153988000         0.2515398800         2.8604856455
        0.0000000000         0.0000000000         0.0000000000         2.5204094000         0.2520409400         2.8607436216
        0.0000000000         0.0000000000         0.0000000000         2.5254123000         0.2525412300         2.8610012243
        0.0000000000         0.0000000000         0.0000000000         2.5304109000         0.2530410900         2.8612586284
        0.0000000000         0.0000000000         0.0000000000         2.5354122000         0.2535412200         2.8615161945
        0.0000000000         0.0000000000         0.0000000000         2.5404966000         0.2540496600         2.8617780637
        0.0000000000         0.0000000000         0.0000000000         2.5453854000         0.2545385400         2.8620298810
        0.0000000000         0.0000000000         0.0000000000         2.5504558000         0.2550455800         2.8622910755
        0.0000000000         0.0000000000         0.0000000000         2.5554498000         0.2555449800         2.8625483573
        0.0000000000         0.0000000000         0.0000000000         2.5603889000         0.2560388900         2.8628028334
        0.0000000000         0.0000000000         0.0000000000         2.5654467000         0.2565446700         2.8630634484
        0.0000000000         0.0000000000         0.0000000000         2.5704255000         0.2570425500         2.8633200156
        0.0000000000         0.0000000000         0.0000000000         2.5754381000         0.2575438100         2.8635783477
        0.0000000000         0.0000000000         0.0000000000         2.5804434000         0.2580443400         2.8638363265
        0.0000000000         0.0000000000         0.0000000000         2.5854544000         0.2585454400         2.8640946222
        0.0000000000         0.0000000000         0.0000000000         2.5904401000         0.2590440100         2.8643516367
        0.0000000000         0.0000000000         0.0000000000         2.5954546000         0.2595454600         2.8646101588
        0.0000000000         0.0000000000         0.0000000000         2.6004713000         0.2600471300         2.8648688175
        0.0000000000         0.0000000000         0.0000000000         2.6054108000         0.2605410800         2.8651235185
        0.0000000000         0.0000000000         0.0000000000         2.6104474000         0.2610447400         2.8653832494
        0.0000000000         0.0000000000         0.0000000000         2.6154468000         0.2615446800         2.8656410850
        0.0000000000         0.0000000000         0.0000000000         2.6204734000         0.2620473400         2.8659003467
        0.0000000000         0.0000000000         0.0000000000         2.6254373000         0.2625437300         2.8661563972
        0.0000000000         0.0000000000         0.0000000000         2.6304890000         0.2630489000         2.8664170000
        0.0000000000         0.0000000000         0.0000000000         2.6354819000         0.2635481900         2.8666745925
        0.0000000000         0.0000000000         0.0000000000         2.6404192000         0.2640419200         2.8669293391
        0.0000000000         0.0000000000         0.0000000000         2.6454699000         0.2645469900         2.8671899600
        0.0000000000         0.0000000000         0.0000000000         2.6504054000         0.2650405400         2.8674446592
        0.0000000000         0.0000000000         0.0000000000         2.6554178000         0.2655417800         2.8677033498
        0.0000000000         0.0000000000         0.0000000000         2.6604002000         0.2660400200         2.8679605151
        0.0000000000         0.0000000000         0.0000000000         2.6654938000         0.2665493800         2.8682234437
        0.0000000000         0.0000000000         0.0000000000         2.6704680000         0.2670468000         2.8684802319
        0.0000000000         0.0000000000         0.0000000000         2.6754313000         0.2675431300         2.8687364803
        0.0000000000         0.0000000000         0.0000000000         2.6804593000         0.2680459300         2.8689960922
        0.0000000000         0.0000000000         0.0000000000         2.6857243000         0.2685724300         2.8692679662
        0.0000000000         0.0000000000         0.0000000000         2.6904789000         0.2690478900         2.8695135062
        0.0000000000         0.0000000000         0.0000000000         2.6954499000         0.2695449900         2.8697702440
        0.0000000000         0.0000000000         0.0000000000         2.7005015000         0.2700501500         2.8700311679
        0.0000000000         0.0000000000         0.0000000000         2.7054123000         0.2705412300         2.8702848419
        0.0000000000         0.0000000000         0.0000000000         2.7104156000         0.2710415600         2.8705433171
        0.0000000000         0.0000000000         0.0000000000         2.7154137000         0.2715413700         2.8708015467
        0.0000000000         0.0000000000         0.0000000000         2.7204310000         0.2720431000         2.8710607915
        0.0000000000         0.0000000000         0.0000000000         2.7254043000         0.2725404300         2.8713177859
        0.0000000000         0.0000000000         0.0000000000         2.7304022000         0.2730402200         2.8715760745
        0.0000000000         0.0000000000         0.0000000000         2.7353950000         0.2735395000         2.8718341227
        0.0000000000         0.0000000000         0.0000000000         2.7403850000         0.2740385000         2.8720920492
        0.0000000000         0.0000000000         0.0000000000         2.7453845000         0.2745384500         2.8723504899
        0.0000000000         0.0000000000         0.0000000000         2.7504639000         0.2750463900         2.8726130846
        0.0000000000         0.0000000000         0.0000000000         2.7554654000         0.2755465400         2.8728716754
        0.0000000000         0.0000000000         0.0000000000         2.7605083000         0.2760508300         2.8731324302
        0.0000000000         0.0000000000         0.0000000000         2.7654674000         0.2765467400         2.8733888749
        0.0000000000         0.0000000000         0.0000000000         2.7704444000         0.2770444400         2.8736462682
        0.0000000000         0.0000000000         0.0000000000         2.7753916000         0.2775391600         2.8739021431
        0.0000000000         0.0000000000         0.0000000000         2.7804004000         0.2780400400         2.8741612272
        0.0000000000         0.0000000000         0.0000000000         2.7853865000         0.2785386500         2.8744191603
        0.0000000000         0.0000000000         0.0000000000         2.7904281000         0.2790428100         2.8746799878
        0.0000000000         0.0000000000         0.0000000000         2.7954480000         0.2795448000         2.8749397162
        0.0000000000         0.0000000000         0.0000000000         2.8003934000         0.2800393400         2.8751956129
        0.0000000000         0.0000000000         0.0000000000         2.8053854000         0.2805385400         2.8754539439
        0.0000000000         0.0000000000         0.0000000000         2.8103912000         0.2810391200         2.8757130123
        0.0000000000         0.0000000000         0.0000000000         2.8154516000         0.2815451600         2.8759749302
        0.0000000000         0.0000000000         0.0000000000         2.8204207000         0.2820420700         2.8762321457
        0.0000000000         0.0000000000         0.0000000000         2.8253857000         0.2825385700         2.8764891719
        0.0000000000         0.0000000000         0.0000000000         2.8304063000         0.2830406300         2.8767490997
        0.0000000000         0.0000000000         0.0000000000         2.8354002000         0.2835400200         2.8770076685
        0.0000000000         0.0000000000         0.0000000000         2.8404833000         0.2840483300         2.8772708797
        0.0000000000         0.0000000000         0.0000000000         2.8453892000         0.2845389200         2.8775249380
        0.0000000000         0.0000000000         0.0000000000         2.8504010000         0.2850401000         2.8777845036
        0.0000000000         0.0000000000         0.0000000000         2.8553872000         0.2855387200         2.8780427665
        0.0000000000         0.0000000000         0.0000000000         2.8603850000         0.2860385000         2.8783016536
        0.0000000000         0.0000000000         0.0000000000         2.8654254000         0.2865425400         2.8785627710
        0.0000000000         0.0000000000         0.0000000000         2.8703937000         0.2870393700         2.8788201764
        0.0000000000         0.0000000000         0.0000000000         2.8753862000         0.2875386200         2.8790788588
        0.0000000000         0.0000000000         0.0000000000         2.8803882000         0.2880388200         2.8793380567
        0.0000000000         0.0000000000         0.0000000000         2.8853846000         0.2885384600         2.8795969878
        0.0000000000         0.0000000000         0.0000000000         2.8903948000         0.2890394800         2.8798566575
        0.0000000000         0.0000000000         0.0000000000         2.8953897000         0.2895389700         2.8801155575
        0.0000000000         0.0000000000         0.0000000000         2.9003934000         0.2900393400         2.8803749371
        0.0000000000         0.0000000000         0.0000000000         2.9054440000         0.2905444000         2.8806367715
        0.0000000000         0.0000000000         0.0000000000         2.9104005000         0.2910400500         2.8808937508
        0.0000000000         0.0000000000         0.0000000000         2.9154478000         0.2915447800         2.8811554614
        0.0000000000         0.0000000000         0.0000000000         2.9203883000         0.2920388300         2.8814116573
        0.0000000000         0.0000000000         0.0000000000         2.9253838000         0.2925383800         2.8816707285
        0.0000000000         0.0000000000         0.0000000000         2.9304598000         0.2930459800         2.8819339985
        0.0000000000         0.0000000000         0.0000000000         2.9354006000         0.2935400600         2.8821902794
        0.0000000000         0.0000000000         0.0000000000         2.9403859000         0.2940385900         2.8824488916
        0.0000000000         0.0000000000         0.0000000000         2.9454122000         0.2945412200         2.8827096544
        0.0000000000         0.0000000000         0.0000000000         2.9504538000         0.2950453800         2.8829712346
        0.0000000000         0.0000000000         0.0000000000         2.9553939000         0.2955393900         2.8832275717
        0.0000000000         0.0000000000         0.0000000000         2.9603862000         0.2960386200         2.8834866406
        0.0000000000         0.0000000000         0.0000000000         2.9654179000         0.2965417900         2.8837477778
        0.0000000000         0.0000000000         0.0000000000         2.9703869000         0.2970386900         2.8840056843
        0.0000000000         0.0000000000         0.0000000000         2.9754075000         0.2975407500         2.8842662925
        0.0000000000         0.0000000000         0.0000000000         2.9803892000         0.2980389200         2.8845249049
        0.0000000000         0.0000000000         0.0000000000         2.9853954000         0.2985395400         2.8847848126
        0.0000000000         0.0000000000         0.0000000000         2.9903845000         0.2990384500         2.8850438559
        0.0000000000         0.0000000000         0.0000000000         2.9954064000         0.2995406400         2.8853046258
        0.0000000000         0.0000000000         0.0000000000         3.0005008000         0.3000500800         2.8855691847
        0.0000000000         0.0000000000         0.0000000000         3.0054740000         0.3005474000         2.8858274729
        0.0000000000         0.0000000000         0.0000000000         3.0104885000         0.3010488500         2.8860879297
        0.0000000000         0.0000000000         0.0000000000         3.0154022000         0.3015402200         2.8863431738
        0.0000000000         0.0000000000         0.0000000000         3.0203872000         0.3020387200         2.8866021448
        0.0000000000         0.0000000000         0.0000000000         3.0254034000         0.3025403400         2.8868627602
        0.0000000000         0.0000000000         0.0000000000         3.0303868000         0.3030386800         2.8871216950
        0.0000000000         0.0000000000         0.0000000000         3.0354067000         0.3035406700         2.8873825499
        0.0000000000         0.0000000000         0.0000000000         3.0403898000         0.3040389800         2.8876415160
        0.0000000000         0.0000000000         0.0000000000         3.0453927000         0.3045392700         2.8879015346
        0.0000000000         0.0000000000         0.0000000000         3.0504006000         0.3050400600         2.8881618367
        0.0000000000         0.0000000000         0.0000000000         3.0553870000         0.3055387000         2.8884210447
        0.0000000000         0.0000000000         0.0000000000         3.0603858000         0.3060385800         2.8886809208
        0.0000000000         0.0000000000         0.0000000000         3.0654219000         0.3065421900         2.8889427599
        0.0000000000         0.0000000000         0.0000000000         3.0704044000         0.3070404400         2.8892018358
        0.0000000000         0.0000000000         0.0000000000         3.0753959000         0.3075395900         2.8894614031
        0.0000000000         0.0000000000         0.0000000000         3.0804166000         0.3080416600         2.8897225125
        0.0000000000         0.0000000000         0.0000000000         3.0854932000         0.3085493200         2.8899865533
        0.0000000000         0.0000000000         0.0000000000         3.0903921000         0.3090392100         2.8902413748
        0.0000000000         0.0000000000         0.0000000000         3.0954477000         0.3095447700         2.8905043710
        0.0000000000         0.0000000000         0.0000000000         3.1004034000         0.3100403400         2.8907621937
        0.0000000000         0.0000000000         0.0000000000         3.1054579000         0.3105457900         2.8910251804
        0.0000000000         0.0000000000         0.0000000000         3.1103892000         0.3110389200         2.8912817802
        0.0000000000         0.0000000000         0.0000000000         3.1154541000         0.3115454100         2.8915453559
        0.0000000000         0.0000000000         0.0000000000         3.1204332000         0.3120433200         2.8918044902
        0.0000000000         0.0000000000         0.0000000000         3.1253990000         0.3125399000         2.8920629557
        0.0000000000         0.0000000000         0.0000000000         3.1304256000         0.3130425600         2.8923246095
        0.0000000000         0.0000000000         0.0000000000         3.1354801000         0.3135480100         2.8925877397
        0.0000000000         0.0000000000         0.0000000000         3.1404005000         0.3140400500         2.8928439121
        0.0000000000         0.0000000000         0.0000000000         3.1454765000         0.3145476500         2.8931082095
        0.0000000000         0.0000000000         0.0000000000         3.1503852000         0.3150385200         2.8933638192
        0.0000000000         0.0000000000         0.0000000000         3.1554757000         0.3155475700         2.8936289199
        0.0000000000         0.0000000000         0.0000000000         3.1604236000         0.3160423600         2.8938866178
        0.0000000000         0.0000000000         0.0000000000         3.1655209000         0.3165520900         2.8941521211
        0.0000000000         0.0000000000         0.0000000000         3.1703880000         0.3170388000         2.8944056569
        0.0000000000         0.0000000000         0.0000000000         3.1756512000         0.3175651200         2.8946798515
        0.0000000000         0.0000000000         0.0000000000         3.1803904000         0.3180390400         2.8949267701
        0.0000000000         0.0000000000         0.0000000000         3.1854276000         0.3185427600         2.8951892382
        0.0000000000         0.0000000000         0.0000000000         3.1904154000         0.3190415400         2.8954491560
        0.0000000000         0.0000000000         0.0000000000         3.1953996000         0.3195399600         2.8957089097
        0.0000000000         0.0000000000         0.0000000000         3.2010282000         0.3201028200         2.8960022751
