2.16,2.14108457953593
2.17,2.14640912602909
2.18,2.15172339864033
2.19,2.15702745661249
2.2,2.16232135862121
2.21,2.16760516278257
2.22,2.17287892666042
2.23,2.17814270727383
2.24,2.18339656110418
2.25,2.18864054410226
2.26,2.19387471169527
2.27,2.19909911879357
2.28,2.20431381979747
2.29,2.20951886860382
2.3,2.21471431861248
2.31,2.21990022273275
2.32,2.22507663338966
2.33,2.2302436025301
2.34,2.23540118162896
2.35,2.24054942169508
2.36,2.24568837327715
2.37,2.25081808646951
2.38,2.2559386109178
2.39,2.26104999582465
2.4,2.26615228995509
2.41,2.27124554164209
2.42,2.27632979879179
2.43,2.28140510888885
2.44,2.28647151900159
2.45,2.5
2.46,2.5
2.47,2.5
2.48,2.5
2.49,2.5
2.5,2.5
2.51,2.5
2.52,2.5
2.53,2.5
2.54,2.5
2.55,2.5
2.56,2.72208986072439
2.57,2.72712107967525
2.58,2.7321610956275
2.59,2.73720995488738
2.6,2.74226770416879
2.61,2.74733439059836
2.62,2.75241006172057
2.63,2.75749476550295
2.64,2.76258855034138
2.65,2.76769146506543
2.66,2.77280355894388
2.67,2.77792488169021
2.68,2.78305548346827
2.69,2.78819541489803
2.7,2.79334472706135
2.71,2.79850347150798
2.72,2.80367170026151
2.73,2.80884946582553
2.74,2.81403682118986
2.75,2.81923381983683
2.76,2.82444051574777
2.77,2.82965696340951
2.78,2.83488321782108
2.79,2.8401193345004
2.8,2.84536536949124
2.81,2.85062137937016
2.82,2.85588742125367
2.83,2.86116355280546
2.84,2.86644983224374
2.85,2.87174631834877
2.86,2.87705307047047
2.87,2.88237014853617
2.88,2.88769761305854
2.89,2.89303552514358
2.9,2.89838394649883
2.91,2.90374293944168
2.92,2.90911256690785
2.93,2.91449289245999
2.94,2.91988398029649
2.95,2.9252858952604
2.96,2.93069870284853
2.97,2.93612246922073
2.98,2.94155726120928
2.99,2.94700314632857
3,2.95246019278482
3.01,2.95792846948609
3.02,2.9634080460524
3.03,2.96889899282609
3.04,2.97440138088236
3.05,2.97991528203999
3.06,2.98544076887228
3.07,2.99097791471819
3.08,2.99652679369374
3.09,3.0020874807035
3.1,3.00766005145247
3.11,3.01324458245805
3.12,3.01884115106235
3.13,3.02444983544463
3.14,3.03007071463407
3.15,3.03570386852278
3.16,3.04134937787901
3.17,3.04700732436069
3.18,3.05267779052921
3.19,3.05836085986346
3.2,3.06405661677417
3.21,3.06976514661856
3.22,3.07548653571524
3.23,3.08122087135945
3.24,3.08696824183859
3.25,3.09272873644811
3.26,3.09850244550765
3.27,3.10428946037759
3.28,3.11008987347593
3.29,3.11590377829549
3.3,3.12173126942147
3.31,3.12757244254947
3.32,3.13342739450376
3.33,3.13929622325603
3.34,3.14517902794452
3.35,3.15107590889356
3.36,3.15698696763353
3.37,3.16291230692126
3.38,3.16885203076086
3.39,3.17480624442502
3.4,3.1807750544768
3.41,3.18675856879185
3.42,3.19275689658119
3.43,3.19877014841444
3.44,3.20479843624363
3.45,3.21084187342748
3.46,3.21690057475629
3.47,3.22297465647742
3.48,3.22906423632122
3.49,3.23516943352776
3.5,3.24129036887397
3.51,3.24742716470162
3.52,3.25357994494576
3.53,3.25974883516398
3.54,3.26593396256628
3.55,3.27213545604569
3.56,3.2783534462096
3.57,3.28458806541185
3.58,3.29083944778562
3.59,3.29710772927708
3.6,3.3033930476799
3.61,3.30969554267056
3.62,3.31601535584463
3.63,3.32235263075383
3.64,3.32870751294406
3.65,3.33508014999449
3.66,3.34147069155746
3.67,3.34787928939951
3.68,3.35430609744347
3.69,3.36075127181154
3.7,3.36721497086959
3.71,3.37369735527251
3.72,3.38019858801085
3.73,3.38671883445861
3.74,3.39325826242234
3.75,3.3998170421915
3.76,3.40639534659024
3.77,3.41299335103051
3.78,3.41961123356662
3.79,3.42624917495134
3.8,3.43290735869349
3.81,3.43958597111713
3.82,3.4462852014224
3.83,3.45300524174803
3.84,3.45974628723572
3.85,3.46650853609616
3.86,3.4732921896771
3.87,3.48009745253327
3.88,3.48692453249838
